size,planner,makespan,reactive,expected,mpn_snt,rect_snt,time
2048,L2FF,29693129.571689915,29580904.9128348,29610735.33039393,82394.24129598588,-29830.41755912825,<built-in function time>
2048,L2FF,29883306.47970112,29863044.29787719,29610735.33039393,272571.14930719143,252308.96748326343,<built-in function time>
2048,L2FF,29753465.05306476,29712127.31875525,29610735.33039393,142729.72267082706,101391.98836132511,<built-in function time>
2048,L2FF,29724374.65321096,29722800.895784274,29610735.33039393,113639.32281703131,112065.56539034472,<built-in function time>
2048,L2FF,29773529.09456837,29735799.43484773,29610735.33039393,162793.76417444277,125064.10445380586,<built-in function time>
2048,L2FF,29824208.7908112,29760252.83828442,29610735.33039393,213473.46041727066,149517.50789049268,<built-in function time>
2048,L2FF,29798910.30642121,29792684.031076767,29610735.33039393,188174.97602728012,181948.7006828338,<built-in function time>
2048,L2FF,29698384.874211393,29685872.142212674,29610735.33039393,87649.54381746426,75136.81181874499,<built-in function time>
2048,L2FF,29971428.30320797,29971428.30320797,29610735.33039393,360692.97281404585,360692.97281404585,<built-in function time>
2048,L2FF,29661763.92458364,29611772.49995392,29610735.33039393,51028.59418970719,1037.1695599928498,<built-in function time>
2048,L2FF,29781644.77351505,29741164.080472484,29610735.33039393,170909.4431211166,130428.7500785552,<built-in function time>
2048,L2FF,29754589.021974254,29751178.011628795,29610735.33039393,143853.6915803291,140442.68123486638,<built-in function time>
2048,L2FF,29714888.370211866,29652750.39670667,29610735.33039393,104153.03981793672,42015.06631274149,<built-in function time>
2048,L2FF,29846828.361169185,29836099.359710254,29610735.33039393,236093.03077525645,225364.02931632852,<built-in function time>
2048,L2FF,29928291.17019767,29924464.677722305,29610735.33039393,317555.8398037404,313729.347328376,<built-in function time>
2048,L2FF,29742048.320415165,29728215.56666643,29610735.33039393,131312.99002123624,117480.23627249895,<built-in function time>
2048,L2FF,29722977.91430355,29703039.697432466,29610735.33039393,112242.58390962332,92304.36703853306,<built-in function time>
2048,L2FF,29680576.34587764,29680576.34587764,29610735.33039393,69841.01548371091,69841.01548371091,<built-in function time>
2048,L2FF,29726034.43746158,29718187.19348397,29610735.33039393,115299.10706765205,107451.86309004576,<built-in function time>
2048,L2FF,29658798.485447995,29642224.31049833,29610735.33039393,48063.15505406633,31488.980104401708,<built-in function time>
2048,L2FF,29706028.182500724,29632856.832250897,29610735.33039393,95292.85210679473,22121.501856967807,<built-in function time>
2048,L2FF,29736770.392572027,29718366.979831066,29610735.33039393,126035.06217809394,107631.64943713695,<built-in function time>
2048,L2FF,29693382.33158759,29663392.05755467,29610735.33039393,82647.00119366124,52656.727160740644,<built-in function time>
2048,L2FF,29761874.57440651,29746466.725986496,29610735.33039393,151139.24401258305,135731.39559256658,<built-in function time>
2048,L2FF,29751590.53507236,29739136.052661706,29610735.33039393,140855.20467843115,128400.72226777671,<built-in function time>
2048,L2FF,29699098.101354893,29680259.167900376,29610735.33039393,88362.77096096799,69523.83750644699,<built-in function time>
2048,L2FF,29790871.91646732,29790372.685129955,29610735.33039393,180136.58607339114,179637.35473602638,<built-in function time>
2048,L2FF,29705714.49167133,29667000.96567755,29610735.33039393,94979.16127739848,56265.63528361917,<built-in function time>
2048,L2FF,29978616.78708101,29962127.86423919,29610735.33039393,367881.4566870779,351392.53384526074,<built-in function time>
2048,L2FF,29698745.85023283,29695406.946667694,29610735.33039393,88010.5198389031,84671.61627376825,<built-in function time>
2048,L2FF,29687859.030321155,29622230.99393484,29610735.33039393,77123.69992722571,11495.663540907204,<built-in function time>
2048,L2FF,29745656.80186644,29737655.02943355,29610735.33039393,134921.47147251293,126919.69903961943,<built-in function time>
2048,L2FF,29693989.55956112,29661393.119182143,29610735.33039393,83254.22916718945,50657.788788214326,<built-in function time>
2048,L2FF,29736586.277576115,29729304.45019963,29610735.33039393,125850.94718218596,118569.11980570108,<built-in function time>
2048,L2FF,29715214.54491007,29697176.984844845,29610735.33039393,104479.21451614052,86441.65445091575,<built-in function time>
2048,L2FF,29889033.150485873,29888128.29039849,29610735.33039393,278297.82009194425,277392.9600045569,<built-in function time>
2048,L2FF,29827793.32182617,29812632.16774688,29610735.33039393,217057.99143224585,201896.83735295013,<built-in function time>
2048,L2FF,29795459.24131571,29732822.98637264,29610735.33039393,184723.91092177853,122087.65597871318,<built-in function time>
2048,L2FF,29920895.71796771,29905120.56414461,29610735.33039393,310160.38757377863,294385.2337506786,<built-in function time>
2048,L2FF,29779539.93601249,29747714.02139411,29610735.33039393,168804.60561856255,136978.69100018218,<built-in function time>
2048,L2FF,29649890.69508662,29610470.19090539,29610735.33039393,39155.36469269171,-265.1394885405898,<built-in function time>
2048,L2FF,29744117.768030725,29744117.768030725,29610735.33039393,133382.4376367964,133382.4376367964,<built-in function time>
2048,L2FF,29762625.344206136,29697428.582488634,29610735.33039393,151890.0138122067,86693.25209470466,<built-in function time>
2048,L2FF,29793638.205046024,29786840.17166091,29610735.33039393,182902.87465209517,176104.8412669785,<built-in function time>
2048,L2FF,29663812.520551264,29622597.206590816,29610735.33039393,53077.19015733525,11861.876196887344,<built-in function time>
2048,L2FF,29843634.59873881,29843634.59873881,29610735.33039393,232899.2683448829,232899.2683448829,<built-in function time>
2048,L2FF,29720972.02923809,29706314.935940906,29610735.33039393,110236.69884416461,95579.60554697363,<built-in function time>
2048,L2FF,29705049.62326445,29687941.213508546,29610735.33039393,94314.29287052156,77205.88311461732,<built-in function time>
2048,L2FF,29716874.633752715,29704339.40558993,29610735.33039393,106139.3033587858,93604.07519600168,<built-in function time>
2048,L2FF,29755541.18810636,29710343.58532005,29610735.33039393,144805.85771242902,99608.254926119,<built-in function time>
2048,L2FF,29725504.778794866,29685316.49803492,29610735.33039393,114769.4484009333,74581.16764099151,<built-in function time>
2048,L2FF,29841583.93021913,29790828.561707,29610735.33039393,230848.59982520345,180093.23131306845,<built-in function time>
2048,L2FF,29730141.778718136,29714375.810210407,29610735.33039393,119406.44832420723,103640.47981647402,<built-in function time>
2048,L2FF,29786308.896222226,29585990.45799783,29610735.33039393,175573.56582829356,-24744.872396096587,<built-in function time>
2048,L2FF,29757177.56063317,29742982.095018685,29610735.33039393,146442.2302392386,132246.76462475586,<built-in function time>
2048,L2FF,29784851.86473619,29774385.143977616,29610735.33039393,174116.53434225914,163649.81358368695,<built-in function time>
2048,L2FF,29710023.29369954,29679452.83895788,29610735.33039393,99287.96330561118,68717.50856395066,<built-in function time>
2048,L2FF,29690200.370695665,29625013.513421997,29610735.33039393,79465.04030173643,14278.183028072119,<built-in function time>
2048,L2FF,29727386.42918996,29673314.27437733,29610735.33039393,116651.09879602866,62578.9439834021,<built-in function time>
2048,L2FF,29780785.60051447,29708004.22717872,29610735.33039393,170050.27012053874,97268.89678478986,<built-in function time>
2048,L2FF,29807146.90553502,29754105.62167593,29610735.33039393,196411.5751410909,143370.2912820056,<built-in function time>
2048,L2FF,29672060.94349729,29668150.09547673,29610735.33039393,61325.61310336366,57414.76508280262,<built-in function time>
2048,L2FF,29814241.6500862,29794823.234290946,29610735.33039393,203506.3196922727,184087.90389701352,<built-in function time>
2048,L2FF,29676127.5708757,29676127.5708757,29610735.33039393,65392.24048177152,65392.24048177152,<built-in function time>
2048,L2FF,29785247.80553113,29764587.23532861,29610735.33039393,174512.47513720393,153851.90493468195,<built-in function time>
2048,L2FF,29763878.97431571,29761305.44698164,29610735.33039393,153143.64392178133,150570.11658770964,<built-in function time>
2048,L2FF,29695689.443597656,29677167.14766199,29610735.33039393,84954.11320372671,66431.81726806237,<built-in function time>
2048,L2FF,29761561.87729268,29751514.324792825,29610735.33039393,150826.54689874873,140778.99439889565,<built-in function time>
2048,L2FF,29808540.04776385,29759523.27798083,29610735.33039393,197804.71736992523,148787.94758689776,<built-in function time>
2048,L2FF,29790099.15224917,29785677.49453479,29610735.33039393,179363.82185523954,174942.16414085776,<built-in function time>
2048,L2FF,29803804.53800656,29786650.79440417,29610735.33039393,193069.20761263,175915.46401024234,<built-in function time>
2048,L2FF,29729280.266831644,29693195.35849735,29610735.33039393,118544.93643771484,82460.02810342237,<built-in function time>
2048,L2FF,29808985.29120139,29787353.63831102,29610735.33039393,198249.9608074613,176618.307917092,<built-in function time>
2048,L2FF,29757116.92805184,29723530.054006416,29610735.33039393,146381.59765790775,112794.72361248733,<built-in function time>
2048,L2FF,29832849.74762581,29818905.09615669,29610735.33039393,222114.41723188013,208169.76576276126,<built-in function time>
2048,L2FF,29765142.20452663,29727399.55228521,29610735.33039393,154406.87413270026,116664.221891284,<built-in function time>
2048,L2FF,29774119.04707837,29762633.599843398,29610735.33039393,163383.7166844383,151898.26944947243,<built-in function time>
2048,L2FF,29782377.059319753,29741421.28080521,29610735.33039393,171641.72892582414,130685.95041128248,<built-in function time>
2048,L2FF,29664274.38561671,29607881.29862216,29610735.33039393,53539.05522277951,-2854.0317717716102,<built-in function time>
2048,L2FF,29789201.00008154,29786096.83337753,29610735.33039393,178465.66968761012,175361.5029835999,<built-in function time>
2048,L2FF,29933791.2489224,29884705.57505233,29610735.33039393,323055.91852847114,273970.24465839943,<built-in function time>
2048,L2FF,29750580.07058173,29687179.123478577,29610735.33039393,139844.7401877977,76443.7930846475,<built-in function time>
2048,L2FF,29810095.14950323,29798510.300707266,29610735.33039393,199359.81910930199,187774.97031333673,<built-in function time>
2048,L2FF,29780168.33577719,29742736.86621668,29610735.33039393,169433.00538326055,132001.53582275286,<built-in function time>
2048,L2FF,29826931.02263461,29815926.23056137,29610735.33039393,216195.69224067774,205190.90016743913,<built-in function time>
2048,L2FF,29641027.3435515,29602319.22122765,29610735.33039393,30292.013157572597,-8416.109166283159,<built-in function time>
2048,L2FF,29693340.82729771,29693340.82729771,29610735.33039393,82605.49690378085,82605.49690378085,<built-in function time>
2048,L2FF,29753628.32420261,29728234.423965763,29610735.33039393,142892.99380867928,117499.09357183428,<built-in function time>
2048,L2FF,29798934.048042685,29791857.41625411,29610735.33039393,188198.71764875573,181122.0858601816,<built-in function time>
2048,L2FF,29944752.12525313,29938035.54422545,29610735.33039393,334016.79485920444,327300.21383151785,<built-in function time>
2048,L2FF,29683876.16730474,29682818.50545789,29610735.33039393,73140.83691081032,72083.17506395653,<built-in function time>
2048,L2FF,29695533.117994536,29686485.01480089,29610735.33039393,84797.78760060668,75749.68440695852,<built-in function time>
2048,L2FF,29877767.70634743,29870329.60330125,29610735.33039393,267032.3759534992,259594.27290732038,<built-in function time>
2048,L2FF,29843415.703940947,29810505.67087047,29610735.33039393,232680.37354701388,199770.340476539,<built-in function time>
2048,L2FF,29751537.574196033,29721944.541128296,29610735.33039393,140802.24380210415,111209.21073436736,<built-in function time>
2048,L2FF,29680368.678157035,29583363.795747984,29610735.33039393,69633.34776310623,-27371.534645944834,<built-in function time>
2048,L2FF,29745107.278961826,29741952.64293346,29610735.33039393,134371.94856789708,131217.31253953278,<built-in function time>
2048,L2FF,29858404.31276346,29834475.90676644,29610735.33039393,247668.9823695309,223740.57637250802,<built-in function time>
2048,L2FF,29683636.62800753,29618000.92165134,29610735.33039393,72901.29761360213,7265.5912574119875,<built-in function time>
2048,L2FF,29715859.433638386,29692423.9057097,29610735.33039393,105124.10324445367,81688.57531576976,<built-in function time>
