size,planner,makespan,time
4,L2FF,19200000.0,0.0017130374908447266
4,L2FF,19200000.0,0.001743793487548828
4,L2FF,19200000.0,0.001893758773803711
4,L2FF,19200000.0,0.0019519329071044922
4,L2FF,19200000.0,0.0019190311431884766
4,L2FF,19200000.0,0.0018200874328613281
4,L2FF,19200000.0,0.0019669532775878906
4,L2FF,19200000.0,0.002179145812988281
4,L2FF,19200000.0,0.002146005630493164
4,L2FF,19200000.0,0.0022711753845214844
4,L2FF,19200000.0,0.0020041465759277344
4,L2FF,19200000.0,0.002311944961547852
4,L2FF,19200000.0,0.002057790756225586
4,L2FF,19200000.0,0.0019669532775878906
4,L2FF,19200000.0,0.002110004425048828
4,L2FF,19200000.0,0.002306222915649414
4,L2FF,19200000.0,0.001960992813110352
4,L2FF,19200000.0,0.001987934112548828
4,L2FF,19200000.0,0.0018110275268554688
4,L2FF,19200000.0,0.024241924285888672
4,L2FF,19200000.0,0.0022330284118652344
4,L2FF,19200000.0,0.0020148754119873047
4,L2FF,19200000.0,0.0021157264709472656
4,L2FF,19200000.0,0.0023632049560546875
4,L2FF,19200000.0,0.0020759105682373047
4,L2FF,19200000.0,0.002383708953857422
4,L2FF,19200000.0,0.002084016799926758
4,L2FF,19200000.0,0.002269983291625977
4,L2FF,19200000.0,0.001844167709350586
4,L2FF,19200000.0,0.0018582344055175781
4,L2FF,19200000.0,0.0019600391387939453
4,L2FF,19200000.0,0.002106189727783203
4,L2FF,19200000.0,0.002383232116699219
4,L2FF,19200000.0,0.001909017562866211
4,L2FF,19200000.0,0.002126932144165039
4,L2FF,19200000.0,0.0020821094512939453
4,L2FF,19200000.0,0.0018091201782226558
4,L2FF,19200000.0,0.0018889904022216801
4,L2FF,19200000.0,0.0018270015716552734
4,L2FF,19200000.0,0.002573966979980469
4,L2FF,19200000.0,0.0018448829650878906
4,L2FF,19200000.0,0.002180814743041992
4,L2FF,19200000.0,0.00177001953125
4,L2FF,19200000.0,0.0020296573638916016
4,L2FF,19200000.0,0.001920938491821289
4,L2FF,19200000.0,0.0018830299377441406
4,L2FF,19200000.0,0.0017740726470947266
4,L2FF,19200000.0,0.0020618438720703125
4,L2FF,19200000.0,0.0018689632415771484
4,L2FF,19200000.0,0.0018458366394042969
4,L2FF,19200000.0,0.0018239021301269527
