size,planner,makespan,time
4,L2FF,76254.76555108582,4.982948303222656e-05
4,L2FF,76254.76555108582,3.695487976074219e-05
4,L2FF,76254.76555108582,4.243850708007813e-05
4,L2FF,76254.76555108582,3.0040740966796875e-05
4,L2FF,76254.76555108582,4.482269287109375e-05
4,L2FF,76254.76555108582,4.601478576660156e-05
4,L2FF,76254.76555108582,3.981590270996094e-05
4,L2FF,76254.76555108582,0.00010585784912109376
4,L2FF,76254.76555108582,4.720687866210938e-05
4,L2FF,76254.76555108582,4.315376281738281e-05
4,L2FF,76254.76555108582,4.720687866210938e-05
4,L2FF,76254.76555108582,5.102157592773438e-05
4,L2FF,76254.76555108582,3.0994415283203125e-05
4,L2FF,76254.76555108582,3.0040740966796875e-05
4,L2FF,76254.76555108582,5.412101745605469e-05
4,L2FF,76254.76555108582,4.601478576660156e-05
4,L2FF,76254.76555108582,4.816055297851562e-05
4,L2FF,76254.76555108582,5.102157592773438e-05
4,L2FF,76254.76555108582,2.9802322387695312e-05
4,L2FF,76254.76555108582,2.8848648071289062e-05
4,L2FF,76254.76555108582,4.57763671875e-05
4,L2FF,76254.76555108582,2.8848648071289062e-05
4,L2FF,76254.76555108582,4.38690185546875e-05
4,L2FF,76254.76555108582,2.7894973754882812e-05
4,L2FF,76254.76555108582,4.291534423828125e-05
4,L2FF,76254.76555108582,4.601478576660156e-05
4,L2FF,76254.76555108582,4.601478576660156e-05
4,L2FF,76254.76555108582,4.1961669921875e-05
4,L2FF,76254.76555108582,4.482269287109375e-05
4,L2FF,76254.76555108582,4.816055297851562e-05
4,L2FF,76254.76555108582,4.935264587402344e-05
4,L2FF,76254.76555108582,4.792213439941406e-05
4,L2FF,76254.76555108582,4.696846008300781e-05
4,L2FF,76254.76555108582,2.9087066650390625e-05
4,L2FF,76254.76555108582,2.8848648071289062e-05
4,L2FF,76254.76555108582,7.295608520507812e-05
4,L2FF,76254.76555108582,4.57763671875e-05
4,L2FF,76254.76555108582,6.079673767089844e-05
4,L2FF,76254.76555108582,4.911422729492188e-05
4,L2FF,76254.76555108582,5.197525024414063e-05
4,L2FF,76254.76555108582,4.816055297851562e-05
4,L2FF,76254.76555108582,4.816055297851562e-05
4,L2FF,76254.76555108582,4.76837158203125e-05
4,L2FF,76254.76555108582,5.102157592773438e-05
4,L2FF,76254.76555108582,4.482269287109375e-05
4,L2FF,76254.76555108582,5.102157592773438e-05
4,L2FF,76254.76555108582,4.887580871582031e-05
