size,planner,makespan,reactive,expected,mpn_snt,rect_snt,time
4,L2FF,61726.581471581376,61726.581471581376,52352.56100541416,9374.020466167218,9374.020466167218,2.47955322265625e-05
4,L2FF,52352.56100541416,49439.75129314751,52352.56100541416,0.0,-2912.809712266652,2.193450927734375e-05
4,L2FF,52352.56100541416,42238.69645467688,52352.56100541416,0.0,-10113.864550737278,2.8848648071289062e-05
4,L2FF,52352.56100541416,36220.09138981104,52352.56100541416,0.0,-16132.469615603117,2.408027648925781e-05
4,L2FF,52352.56100541416,33597.442097348285,52352.56100541416,0.0,-18755.118908065877,2.2172927856445312e-05
4,L2FF,52352.56100541416,44847.90192404469,52352.56100541416,0.0,-7504.659081369464,2.09808349609375e-05
4,L2FF,52352.56100541416,24283.275640000757,52352.56100541416,0.0,-28069.285365413405,2.09808349609375e-05
4,L2FF,52352.56100541416,25280.140212852402,52352.56100541416,0.0,-27072.42079256176,2.2172927856445312e-05
4,L2FF,52352.56100541416,47531.086408562536,52352.56100541416,0.0,-4821.474596851622,2.5033950805664066e-05
4,L2FF,52352.56100541416,42632.426268729236,52352.56100541416,0.0,-9720.134736684915,2.312660217285156e-05
4,L2FF,73377.45085297893,73377.45085297893,52352.56100541416,21024.88984756476,21024.88984756476,2.384185791015625e-05
4,L2FF,61794.65139493945,61794.65139493945,52352.56100541416,9442.090389525292,9442.090389525292,2.312660217285156e-05
4,L2FF,52352.56100541416,35959.362086647016,52352.56100541416,0.0,-16393.198918767142,2.312660217285156e-05
4,L2FF,52352.56100541416,27229.460078675205,52352.56100541416,0.0,-25123.100926738956,2.2172927856445312e-05
4,L2FF,52352.56100541416,25477.403231350185,52352.56100541416,0.0,-26875.15777406397,2.193450927734375e-05
4,L2FF,69750.43878791157,69750.43878791157,52352.56100541416,17397.87778249741,17397.87778249741,2.09808349609375e-05
4,L2FF,80934.20660633853,80934.20660633853,52352.56100541416,28581.64560092437,28581.64560092437,2.09808349609375e-05
4,L2FF,52352.56100541416,29150.903634964678,52352.56100541416,0.0,-23201.657370449484,1.9788742065429688e-05
4,L2FF,86520.24348186098,86520.24348186098,52352.56100541416,34167.68247644682,34167.68247644682,2.002716064453125e-05
4,L2FF,60262.54394991783,60262.54394991783,52352.56100541416,7909.982944503667,7909.982944503667,2.0265579223632806e-05
4,L2FF,95645.80718370434,95645.80718370434,52352.56100541416,43293.24617829018,43293.24617829018,2.002716064453125e-05
4,L2FF,69844.76385221425,69844.76385221425,52352.56100541416,17492.202846800094,17492.202846800094,2.09808349609375e-05
4,L2FF,58523.60850604379,58523.60850604379,52352.56100541416,6171.047500629633,6171.047500629633,2.002716064453125e-05
4,L2FF,52352.56100541416,42644.23332037709,52352.56100541416,0.0,-9708.327685037068,2.09808349609375e-05
4,L2FF,78556.89623754815,78556.89623754815,52352.56100541416,26204.335232133988,26204.335232133988,2.09808349609375e-05
4,L2FF,52352.56100541416,26545.134482830767,52352.56100541416,0.0,-25807.426522583388,2.09808349609375e-05
4,L2FF,52352.56100541416,20314.174753178948,52352.56100541416,0.0,-32038.386252235214,2.002716064453125e-05
4,L2FF,70137.04467675941,70137.04467675941,52352.56100541416,17784.483671345242,17784.483671345242,2.09808349609375e-05
4,L2FF,52352.56100541416,39406.896671096765,52352.56100541416,0.0,-12945.664334317393,2.002716064453125e-05
4,L2FF,79937.73022044449,79937.73022044449,52352.56100541416,27585.169215030328,27585.169215030328,2.193450927734375e-05
4,L2FF,65220.66206169837,65220.66206169837,52352.56100541416,12868.101056284206,12868.101056284206,2.09808349609375e-05
4,L2FF,57943.26063288374,57943.26063288374,52352.56100541416,5590.6996274695775,5590.6996274695775,2.09808349609375e-05
4,L2FF,52352.56100541416,40678.595911365184,52352.56100541416,0.0,-11673.965094048965,2.0265579223632806e-05
4,L2FF,61261.043089154366,61261.043089154366,52352.56100541416,8908.4820837402,8908.4820837402,2.193450927734375e-05
4,L2FF,86059.68335058776,86059.68335058776,52352.56100541416,33707.1223451736,33707.1223451736,2.09808349609375e-05
4,L2FF,52352.56100541416,34580.90858236596,52352.56100541416,0.0,-17771.652423048195,2.09808349609375e-05
4,L2FF,86831.91991028808,86831.91991028808,52352.56100541416,34479.35890487392,34479.35890487392,2.09808349609375e-05
4,L2FF,52352.56100541416,51147.254475533664,52352.56100541416,0.0,-1205.3065298804938,2.09808349609375e-05
4,L2FF,52352.56100541416,45177.24709290259,52352.56100541416,0.0,-7175.3139125115695,2.193450927734375e-05
4,L2FF,52352.56100541416,43482.34606678276,52352.56100541416,0.0,-8870.214938631398,2.1219253540039066e-05
4,L2FF,71314.26642943523,71314.26642943523,52352.56100541416,18961.705424021085,18961.705424021085,2.09808349609375e-05
4,L2FF,82835.09917342033,82835.09917342033,52352.56100541416,30482.538168006166,30482.538168006166,2.09808349609375e-05
4,L2FF,89422.17123945414,89422.17123945414,52352.56100541416,37069.61023403998,37069.61023403998,2.09808349609375e-05
4,L2FF,52352.56100541416,42690.82806005398,52352.56100541416,0.0,-9661.732945360178,2.09808349609375e-05
