,size,planner,makespan
0,4,HEFT,76818.03491483296
1,4,HEFT,76818.03491483296
2,4,HEFT,76818.03491483296
3,4,HEFT,76818.03491483296
4,4,HEFT,76818.03491483296
5,4,HEFT,76818.03491483296
6,4,HEFT,76818.03491483296
7,4,HEFT,76818.03491483296
8,4,HEFT,76818.03491483296
9,4,HEFT,76818.03491483296
10,4,HEFT,76818.03491483296
11,4,HEFT,76818.03491483296
12,4,HEFT,76818.03491483296
13,4,HEFT,76818.03491483296
14,4,HEFT,76818.03491483296
15,4,HEFT,76818.03491483296
16,4,HEFT,76818.03491483296
17,4,HEFT,76818.03491483296
18,4,HEFT,76818.03491483296
19,4,HEFT,76818.03491483296
20,4,HEFT,76818.03491483296
21,4,HEFT,76818.03491483296
22,4,HEFT,76818.03491483296
23,4,HEFT,76818.03491483296
24,4,HEFT,76818.03491483296
25,4,HEFT,76818.03491483296
26,4,HEFT,76818.03491483296
27,4,HEFT,76818.03491483296
28,4,HEFT,76818.03491483296
29,4,HEFT,76818.03491483296
30,4,HEFT,76818.03491483296
31,4,HEFT,76818.03491483296
32,4,HEFT,76818.03491483296
33,4,HEFT,76818.03491483296
34,4,HEFT,76818.03491483296
35,4,HEFT,76818.03491483296
36,4,HEFT,76818.03491483296
37,4,HEFT,76818.03491483296
38,4,HEFT,76818.03491483296
39,4,HEFT,76818.03491483296
40,4,HEFT,76818.03491483296
41,4,HEFT,76818.03491483296
42,4,HEFT,76818.03491483296
43,4,HEFT,76818.03491483296
44,4,HEFT,76818.03491483296
45,4,HEFT,76818.03491483296
46,4,HEFT,76818.03491483296
47,4,HEFT,76818.03491483296
48,4,HEFT,76818.03491483296
49,4,HEFT,76818.03491483296
50,4,HEFT,76818.03491483296
51,4,HEFT,76818.03491483296
52,4,HEFT,76818.03491483296
53,4,HEFT,76818.03491483296
54,4,HEFT,76818.03491483296
55,4,HEFT,76818.03491483296
56,4,HEFT,76818.03491483296
57,4,HEFT,76818.03491483296
58,4,HEFT,76818.03491483296
59,4,HEFT,76818.03491483296
60,4,HEFT,76818.03491483296
61,4,HEFT,76818.03491483296
62,4,HEFT,76818.03491483296
63,4,HEFT,76818.03491483296
64,4,HEFT,76818.03491483296
65,4,HEFT,76818.03491483296
66,4,HEFT,76818.03491483296
67,4,HEFT,76818.03491483296
68,4,HEFT,76818.03491483296
69,4,HEFT,76818.03491483296
70,4,HEFT,76818.03491483296
71,4,HEFT,76818.03491483296
72,4,HEFT,76818.03491483296
73,4,HEFT,76818.03491483296
74,4,HEFT,76818.03491483296
75,4,HEFT,76818.03491483296
76,4,HEFT,76818.03491483296
77,4,HEFT,76818.03491483296
78,4,HEFT,76818.03491483296
79,4,HEFT,76818.03491483296
80,4,HEFT,76818.03491483296
81,4,HEFT,76818.03491483296
82,4,HEFT,76818.03491483296
83,4,HEFT,76818.03491483296
84,4,HEFT,76818.03491483296
85,4,HEFT,76818.03491483296
86,4,HEFT,76818.03491483296
87,4,HEFT,76818.03491483296
88,4,HEFT,76818.03491483296
89,4,HEFT,76818.03491483296
90,4,HEFT,76818.03491483296
91,4,HEFT,76818.03491483296
92,4,HEFT,76818.03491483296
93,4,HEFT,76818.03491483296
94,4,HEFT,76818.03491483296
95,4,HEFT,76818.03491483296
96,4,HEFT,76818.03491483296
97,4,HEFT,76818.03491483296
98,4,HEFT,76818.03491483296
99,4,HEFT,76818.03491483296
100,4,HEFT,76818.03491483296
101,4,HEFT,76818.03491483296
102,4,HEFT,76818.03491483296
103,4,HEFT,76818.03491483296
104,4,HEFT,76818.03491483296
105,4,HEFT,76818.03491483296
106,4,HEFT,76818.03491483296
107,4,HEFT,76818.03491483296
108,4,HEFT,76818.03491483296
109,4,HEFT,76818.03491483296
110,4,HEFT,76818.03491483296
111,4,HEFT,76818.03491483296
112,4,HEFT,76818.03491483296
113,4,HEFT,76818.03491483296
114,4,HEFT,76818.03491483296
115,4,HEFT,76818.03491483296
116,4,HEFT,76818.03491483296
117,4,HEFT,76818.03491483296
118,4,HEFT,76818.03491483296
119,4,HEFT,76818.03491483296
120,4,HEFT,76818.03491483296
121,4,HEFT,76818.03491483296
122,4,HEFT,76818.03491483296
123,4,HEFT,76818.03491483296
124,4,HEFT,76818.03491483296
125,4,HEFT,76818.03491483296
126,4,HEFT,76818.03491483296
127,4,HEFT,76818.03491483296
128,4,HEFT,76818.03491483296
129,4,HEFT,76818.03491483296
130,4,HEFT,76818.03491483296
131,4,HEFT,76818.03491483296
132,4,HEFT,76818.03491483296
133,4,HEFT,76818.03491483296
134,4,HEFT,76818.03491483296
135,4,HEFT,76818.03491483296
136,4,HEFT,76818.03491483296
137,4,HEFT,76818.03491483296
138,4,HEFT,76818.03491483296
139,4,HEFT,76818.03491483296
140,4,HEFT,76818.03491483296
141,4,HEFT,76818.03491483296
142,4,HEFT,76818.03491483296
143,4,HEFT,76818.03491483296
144,4,HEFT,76818.03491483296
145,4,HEFT,76818.03491483296
146,4,HEFT,76818.03491483296
147,4,HEFT,76818.03491483296
148,4,HEFT,76818.03491483296
149,4,HEFT,76818.03491483296
150,4,HEFT,76818.03491483296
151,4,HEFT,76818.03491483296
152,4,HEFT,76818.03491483296
153,4,HEFT,76818.03491483296
154,4,HEFT,76818.03491483296
155,4,HEFT,76818.03491483296
156,4,HEFT,76818.03491483296
157,4,HEFT,76818.03491483296
158,4,HEFT,76818.03491483296
159,4,HEFT,76818.03491483296
160,4,HEFT,76818.03491483296
161,4,HEFT,76818.03491483296
162,4,HEFT,76818.03491483296
163,4,HEFT,76818.03491483296
164,4,HEFT,76818.03491483296
165,4,HEFT,76818.03491483296
166,4,HEFT,76818.03491483296
167,4,HEFT,76818.03491483296
168,4,HEFT,76818.03491483296
169,4,HEFT,76818.03491483296
170,4,HEFT,76818.03491483296
171,4,HEFT,76818.03491483296
172,4,HEFT,76818.03491483296
173,4,HEFT,76818.03491483296
174,4,HEFT,76818.03491483296
175,4,HEFT,76818.03491483296
176,4,HEFT,76818.03491483296
177,4,HEFT,76818.03491483296
178,4,HEFT,76818.03491483296
179,4,HEFT,76818.03491483296
180,4,HEFT,76818.03491483296
181,4,HEFT,76818.03491483296
182,4,HEFT,76818.03491483296
183,4,HEFT,76818.03491483296
184,4,HEFT,76818.03491483296
185,4,HEFT,76818.03491483296
186,4,HEFT,76818.03491483296
187,4,HEFT,76818.03491483296
188,4,HEFT,76818.03491483296
189,4,HEFT,76818.03491483296
190,4,HEFT,76818.03491483296
191,4,HEFT,76818.03491483296
192,4,HEFT,76818.03491483296
193,4,HEFT,76818.03491483296
194,4,HEFT,76818.03491483296
195,4,HEFT,76818.03491483296
196,4,HEFT,76818.03491483296
197,4,HEFT,76818.03491483296
198,4,HEFT,76818.03491483296
199,4,HEFT,76818.03491483296
200,4,HEFT,76818.03491483296
201,4,HEFT,76818.03491483296
202,4,HEFT,76818.03491483296
203,4,HEFT,76818.03491483296
204,4,HEFT,76818.03491483296
205,4,HEFT,76818.03491483296
206,4,HEFT,76818.03491483296
207,4,HEFT,76818.03491483296
208,4,HEFT,76818.03491483296
209,4,HEFT,76818.03491483296
210,4,HEFT,76818.03491483296
211,4,HEFT,76818.03491483296
212,4,HEFT,76818.03491483296
213,4,HEFT,76818.03491483296
214,4,HEFT,76818.03491483296
215,4,HEFT,76818.03491483296
216,4,HEFT,76818.03491483296
217,4,HEFT,76818.03491483296
218,4,HEFT,76818.03491483296
219,4,HEFT,76818.03491483296
220,4,HEFT,76818.03491483296
221,4,HEFT,76818.03491483296
222,4,HEFT,76818.03491483296
223,4,HEFT,76818.03491483296
224,4,HEFT,76818.03491483296
225,4,HEFT,76818.03491483296
226,4,HEFT,76818.03491483296
227,4,HEFT,76818.03491483296
228,4,HEFT,76818.03491483296
229,4,HEFT,76818.03491483296
230,4,HEFT,76818.03491483296
231,4,HEFT,76818.03491483296
232,4,HEFT,76818.03491483296
233,4,HEFT,76818.03491483296
234,4,HEFT,76818.03491483296
235,4,HEFT,76818.03491483296
236,4,HEFT,76818.03491483296
237,4,HEFT,76818.03491483296
238,4,HEFT,76818.03491483296
239,4,HEFT,76818.03491483296
240,4,HEFT,76818.03491483296
241,4,HEFT,76818.03491483296
242,4,HEFT,76818.03491483296
243,4,HEFT,76818.03491483296
244,4,HEFT,76818.03491483296
245,4,HEFT,76818.03491483296
246,4,HEFT,76818.03491483296
247,4,HEFT,76818.03491483296
248,4,HEFT,76818.03491483296
249,4,HEFT,76818.03491483296
250,4,HEFT,76818.03491483296
251,4,HEFT,76818.03491483296
252,4,HEFT,76818.03491483296
253,4,HEFT,76818.03491483296
254,4,HEFT,76818.03491483296
255,4,HEFT,76818.03491483296
256,4,HEFT,76818.03491483296
257,4,HEFT,76818.03491483296
258,4,HEFT,76818.03491483296
259,4,HEFT,76818.03491483296
260,4,HEFT,76818.03491483296
261,4,HEFT,76818.03491483296
262,4,HEFT,76818.03491483296
263,4,HEFT,76818.03491483296
264,4,HEFT,76818.03491483296
265,4,HEFT,76818.03491483296
266,4,HEFT,76818.03491483296
267,4,HEFT,76818.03491483296
268,4,HEFT,76818.03491483296
269,4,HEFT,76818.03491483296
270,4,HEFT,76818.03491483296
271,4,HEFT,76818.03491483296
272,4,HEFT,76818.03491483296
273,4,HEFT,76818.03491483296
274,4,HEFT,76818.03491483296
275,4,HEFT,76818.03491483296
276,4,HEFT,76818.03491483296
277,4,HEFT,76818.03491483296
278,4,HEFT,76818.03491483296
279,4,HEFT,76818.03491483296
280,4,HEFT,76818.03491483296
281,4,HEFT,76818.03491483296
282,4,HEFT,76818.03491483296
283,4,HEFT,76818.03491483296
284,4,HEFT,76818.03491483296
285,4,HEFT,76818.03491483296
286,4,HEFT,76818.03491483296
287,4,HEFT,76818.03491483296
288,4,HEFT,76818.03491483296
289,4,HEFT,76818.03491483296
290,4,HEFT,76818.03491483296
291,4,HEFT,76818.03491483296
292,4,HEFT,76818.03491483296
293,4,HEFT,76818.03491483296
294,4,HEFT,76818.03491483296
295,4,HEFT,76818.03491483296
296,4,HEFT,76818.03491483296
297,4,HEFT,76818.03491483296
298,4,HEFT,76818.03491483296
299,4,HEFT,76818.03491483296
300,4,HEFT,76818.03491483296
301,4,HEFT,76818.03491483296
302,4,HEFT,76818.03491483296
303,4,HEFT,76818.03491483296
304,4,HEFT,76818.03491483296
305,4,HEFT,76818.03491483296
306,4,HEFT,76818.03491483296
307,4,HEFT,76818.03491483296
308,4,HEFT,76818.03491483296
309,4,HEFT,76818.03491483296
310,4,HEFT,76818.03491483296
311,4,HEFT,76818.03491483296
312,4,HEFT,76818.03491483296
313,4,HEFT,76818.03491483296
314,4,HEFT,76818.03491483296
315,4,HEFT,76818.03491483296
316,4,HEFT,76818.03491483296
317,4,HEFT,76818.03491483296
318,4,HEFT,76818.03491483296
319,4,HEFT,76818.03491483296
320,4,HEFT,76818.03491483296
321,4,HEFT,76818.03491483296
322,4,HEFT,76818.03491483296
323,4,HEFT,76818.03491483296
324,4,HEFT,76818.03491483296
325,4,HEFT,76818.03491483296
326,4,HEFT,76818.03491483296
327,4,HEFT,76818.03491483296
328,4,HEFT,76818.03491483296
329,4,HEFT,76818.03491483296
330,4,HEFT,76818.03491483296
331,4,HEFT,76818.03491483296
332,4,HEFT,76818.03491483296
333,4,HEFT,76818.03491483296
334,4,HEFT,76818.03491483296
335,4,HEFT,76818.03491483296
336,4,HEFT,76818.03491483296
337,4,HEFT,76818.03491483296
338,4,HEFT,76818.03491483296
339,4,HEFT,76818.03491483296
340,4,HEFT,76818.03491483296
341,4,HEFT,76818.03491483296
342,4,HEFT,76818.03491483296
343,4,HEFT,76818.03491483296
344,4,HEFT,76818.03491483296
345,4,HEFT,76818.03491483296
346,4,HEFT,76818.03491483296
347,4,HEFT,76818.03491483296
348,4,HEFT,76818.03491483296
349,4,HEFT,76818.03491483296
350,4,HEFT,76818.03491483296
351,4,HEFT,76818.03491483296
352,4,HEFT,76818.03491483296
353,4,HEFT,76818.03491483296
354,4,HEFT,76818.03491483296
355,4,HEFT,76818.03491483296
356,4,HEFT,76818.03491483296
357,4,HEFT,76818.03491483296
358,4,HEFT,76818.03491483296
359,4,HEFT,76818.03491483296
360,4,HEFT,76818.03491483296
361,4,HEFT,76818.03491483296
362,4,HEFT,76818.03491483296
363,4,HEFT,76818.03491483296
364,4,HEFT,76818.03491483296
365,4,HEFT,76818.03491483296
366,4,HEFT,76818.03491483296
367,4,HEFT,76818.03491483296
368,4,HEFT,76818.03491483296
369,4,HEFT,76818.03491483296
370,4,HEFT,76818.03491483296
371,4,HEFT,76818.03491483296
372,4,HEFT,76818.03491483296
373,4,HEFT,76818.03491483296
374,4,HEFT,76818.03491483296
375,4,HEFT,76818.03491483296
376,4,HEFT,76818.03491483296
377,4,HEFT,76818.03491483296
378,4,HEFT,76818.03491483296
379,4,HEFT,76818.03491483296
380,4,HEFT,76818.03491483296
381,4,HEFT,76818.03491483296
382,4,HEFT,76818.03491483296
383,4,HEFT,76818.03491483296
384,4,HEFT,76818.03491483296
385,4,HEFT,76818.03491483296
386,4,HEFT,76818.03491483296
387,4,HEFT,76818.03491483296
388,4,HEFT,76818.03491483296
389,4,HEFT,76818.03491483296
390,4,HEFT,76818.03491483296
391,4,HEFT,76818.03491483296
392,4,HEFT,76818.03491483296
393,4,HEFT,76818.03491483296
394,4,HEFT,76818.03491483296
395,4,HEFT,76818.03491483296
396,4,HEFT,76818.03491483296
397,4,HEFT,76818.03491483296
398,4,HEFT,76818.03491483296
399,4,HEFT,76818.03491483296
400,4,HEFT,76818.03491483296
401,4,HEFT,76818.03491483296
402,4,HEFT,76818.03491483296
403,4,HEFT,76818.03491483296
404,4,HEFT,76818.03491483296
405,4,HEFT,76818.03491483296
406,4,HEFT,76818.03491483296
407,4,HEFT,76818.03491483296
408,4,HEFT,76818.03491483296
409,4,HEFT,76818.03491483296
410,4,HEFT,76818.03491483296
411,4,HEFT,76818.03491483296
412,4,HEFT,76818.03491483296
413,4,HEFT,76818.03491483296
414,4,HEFT,76818.03491483296
415,4,HEFT,76818.03491483296
416,4,HEFT,76818.03491483296
417,4,HEFT,76818.03491483296
418,4,HEFT,76818.03491483296
419,4,HEFT,76818.03491483296
420,4,HEFT,76818.03491483296
421,4,HEFT,76818.03491483296
