size,planner,makespan,reactive,expected,mpn_snt,rect_snt
4,HEFT,19376298.48180041,19356995.97915469,19200000.0,176298.48180041462,156995.9791546911
4,HEFT,19440675.80899719,19438454.35290518,19200000.0,240675.8089971915,238454.3529051803
4,HEFT,19459836.388783347,19434258.593289785,19200000.0,259836.38878334317,234258.59328978512
4,HEFT,19404879.62833913,19399748.42458195,19200000.0,204879.62833913046,199748.42458194867
4,HEFT,19365572.990919974,19359392.00037919,19200000.0,165572.9909199737,159392.00037918985
4,HEFT,19384210.93093844,19371107.00821247,19200000.0,184210.93093844128,171107.00821246952
4,HEFT,19483819.394319545,19468732.70443954,19200000.0,283819.39431954554,268732.70443953946
4,HEFT,19404446.01588568,19390627.925701268,19200000.0,204446.01588568088,190627.92570126802
4,HEFT,19442896.179684654,19419193.24854452,19200000.0,242896.1796846539,219193.24854452163
4,HEFT,19350657.43068563,19331939.938130606,19200000.0,150657.4306856282,131939.93813060597
4,HEFT,19284160.996559087,19263661.773521893,19200000.0,84160.99655908719,63661.77352189273
4,HEFT,19385526.38563735,19365733.768680967,19200000.0,185526.38563735038,165733.7686809674
4,HEFT,19409203.65548127,19382589.877427228,19200000.0,209203.65548127145,182589.87742722782
4,HEFT,19525111.49468593,19508447.01676723,19200000.0,325111.49468592927,308447.0167672299
4,HEFT,19354140.443383515,19351519.882481586,19200000.0,154140.44338351488,151519.8824815862
4,HEFT,19381837.09076108,19340414.751158405,19200000.0,181837.09076107663,140414.7511584051
4,HEFT,19331452.39844723,19324578.441235587,19200000.0,131452.39844723046,124578.44123558699
4,HEFT,19326457.006870866,19316394.546920344,19200000.0,126457.00687086582,116394.54692034426
4,HEFT,19314327.30190772,19263217.67248023,19200000.0,114327.30190772189,63217.67248022929
4,HEFT,19332406.163685087,19292403.525911905,19200000.0,132406.16368508711,92403.52591190489
4,HEFT,19339294.113535926,19313115.26962705,19200000.0,139294.11353592575,113115.26962704955
4,HEFT,19432992.18822962,19411504.57709339,19200000.0,232992.18822962051,211504.57709338886
4,HEFT,19396978.305823646,19373916.605567995,19200000.0,196978.3058236465,173916.60556799546
4,HEFT,19384283.053423356,19350890.726398226,19200000.0,184283.05342335254,150890.72639822587
4,HEFT,19437744.159332294,19430537.622085072,19200000.0,237744.15933229768,230537.6220850721
4,HEFT,19352347.10105185,19341420.019068968,19200000.0,152347.1010518521,141420.01906896755
4,HEFT,19312818.027843706,19298007.210211,19200000.0,112818.02784370632,98007.2102109976
4,HEFT,19357762.95411075,19348684.154521447,19200000.0,157762.9541107491,148684.15452144668
4,HEFT,19376075.244367965,19365046.320082344,19200000.0,176075.24436796454,165046.32008234411
4,HEFT,19349830.19869598,19327161.42517335,19200000.0,149830.19869598,127161.42517334966
4,HEFT,19352778.373893324,19347916.532983433,19200000.0,152778.3738933243,147916.53298343346
4,HEFT,19379590.88487678,19379590.88487678,19200000.0,179590.88487678018,179590.88487678018
4,HEFT,19374589.75320715,19360407.5327893,19200000.0,174589.75320715085,160407.53278930113
4,HEFT,19385937.044276595,19363475.133175,19200000.0,185937.04427659512,163475.13317500055
4,HEFT,19289524.18852477,19275435.51852545,19200000.0,89524.18852477519,75435.51852545515
4,HEFT,19303689.74066187,19275757.554217827,19200000.0,103689.74066187069,75757.55421782285
4,HEFT,19319899.473309748,19311213.22616576,19200000.0,119899.47330974787,111213.22616576034
4,HEFT,19430428.31356444,19422039.466844697,19200000.0,230428.3135644384,222039.46684469652
4,HEFT,19410903.16881265,19410903.16881265,19200000.0,210903.16881265488,210903.16881265488
4,HEFT,19399378.183731608,19380673.86491332,19200000.0,199378.1837316081,180673.86491331828
4,HEFT,19405809.76729988,19400007.211775407,19200000.0,205809.7672998756,200007.2117754072
4,HEFT,19441930.034266897,19439801.95337168,19200000.0,241930.0342669003,239801.9533716813
4,HEFT,19386774.919761933,19386774.919761933,19200000.0,186774.9197619334,186774.9197619334
4,HEFT,19383456.78897673,19307659.63679756,19200000.0,183456.78897672886,107659.63679755852
4,HEFT,19446537.14569406,19443513.964923147,19200000.0,246537.1456940584,243513.9649231471
4,HEFT,19339208.33248184,19324178.616069432,19200000.0,139208.3324818425,124178.61606943235
4,HEFT,19449362.574628897,19423875.602933105,19200000.0,249362.57462890074,223875.60293310508
4,HEFT,19369121.74836612,19359504.61057427,19200000.0,169121.74836611748,159504.61057427153
4,HEFT,19308286.449306246,19285951.436947826,19200000.0,108286.4493062459,85951.43694782259
4,HEFT,19382674.66228775,19374389.30583901,19200000.0,182674.66228774935,174389.30583900958
4,HEFT,19400634.931991413,19333617.502048764,19200000.0,200634.93199141696,133617.50204876438
4,HEFT,19401928.13756264,19345628.4622872,19200000.0,201928.1375626363,145628.46228720248
4,HEFT,19390455.62333603,19369758.342324696,19200000.0,190455.62333602828,169758.3423247002
4,HEFT,19379304.332230665,19346582.342104323,19200000.0,179304.33223066482,146582.3421043232
4,HEFT,19291538.661419287,19291538.661419287,19200000.0,91538.66141928732,91538.66141928732
4,HEFT,19342058.35035597,19318788.75750508,19200000.0,142058.3503559716,118788.75750507787
4,HEFT,19418651.486768447,19397485.86721722,19200000.0,218651.48676844686,197485.8672172204
4,HEFT,19461682.63242565,19454727.784768134,19200000.0,261682.6324256509,254727.7847681344
4,HEFT,19391512.39236154,19320809.49078767,19200000.0,191512.39236154035,120809.49078767002
4,HEFT,19310224.74942697,19252705.99117215,19200000.0,110224.74942697214,52705.991172149785
4,HEFT,19354136.532257587,19326303.44191679,19200000.0,154136.53225758672,126303.44191678984
4,HEFT,19377576.632222146,19353704.453869265,19200000.0,177576.63222214577,153704.45386926454
4,HEFT,19322007.780812044,19305003.047091946,19200000.0,122007.7808120437,105003.04709194599
4,HEFT,19287662.75498625,19259483.452839427,19200000.0,87662.75498624891,59483.452839426696
4,HEFT,19385055.67655584,19370585.192987874,19200000.0,185055.67655584216,170585.19298787415
4,HEFT,19403436.93687434,19403436.93687434,19200000.0,203436.93687434122,203436.93687434122
4,HEFT,19448248.186184254,19430635.711291432,19200000.0,248248.18618425354,230635.71129143238
4,HEFT,19371360.000666,19362911.05675195,19200000.0,171360.00066599995,162911.05675195158
4,HEFT,19322078.25516676,19303405.066679988,19200000.0,122078.25516675785,103405.06667998807
4,HEFT,19329273.389080312,19309832.582705773,19200000.0,129273.3890803121,109832.58270577712
4,HEFT,19416196.305332687,19404919.155360866,19200000.0,216196.30533268306,204919.1553608626
4,HEFT,19317511.82287468,19314793.83806088,19200000.0,117511.82287468016,114793.83806088196
4,HEFT,19361427.76780913,19357899.956854284,19200000.0,161427.76780913025,157899.9568542838
4,HEFT,19339690.439208616,19303190.60626846,19200000.0,139690.43920861554,103190.6062684618
4,HEFT,19364367.774340007,19364367.774340007,19200000.0,164367.77434000745,164367.77434000745
4,HEFT,19343038.32007736,19309993.11864582,19200000.0,143038.32007735595,109993.11864582077
4,HEFT,19430418.49714463,19418362.521223508,19200000.0,230418.4971446283,218362.52122350785
4,HEFT,19376389.06989111,19363168.40124249,19200000.0,176389.06989111003,163168.40124249086
4,HEFT,19374755.750793774,19351662.825962707,19200000.0,174755.7507937774,151662.8259627074
4,HEFT,19305711.11346284,19292014.61951406,19200000.0,105711.11346283556,92014.61951405928
4,HEFT,19384410.38012446,19347625.86770914,19200000.0,184410.3801244609,147625.86770914122
4,HEFT,19419911.90123685,19401951.71666286,19200000.0,219911.9012368545,201951.7166628614
4,HEFT,19373509.224513408,19367039.95691652,19200000.0,173509.2245134078,167039.9569165185
4,HEFT,19383835.422833927,19377761.99817834,19200000.0,183835.42283392695,177761.9981783405
4,HEFT,19405147.642156,19405147.642156,19200000.0,205147.64215599746,205147.64215599746
4,HEFT,19351221.11821372,19341910.832110766,19200000.0,151221.1182137169,141910.83211076632
4,HEFT,19322231.413664714,19302830.860394914,19200000.0,122231.4136647135,102830.86039491369
4,HEFT,19514671.08778097,19501234.8854973,19200000.0,314671.0877809711,301234.8854973018
4,HEFT,19349473.10848908,19342768.13438978,19200000.0,149473.10848907757,142768.13438978046
4,HEFT,19412807.40777645,19393955.501689237,19200000.0,212807.40777644888,193955.5016892329
4,HEFT,19328904.08838319,19326455.558142416,19200000.0,128904.08838319033,126455.55814241616
4,HEFT,19392701.549357053,19360942.7157101,19200000.0,192701.5493570529,160942.71571009982
4,HEFT,19345491.07361706,19324906.748346694,19200000.0,145491.07361705974,124906.74834669755
4,HEFT,19441806.48708563,19410604.855819385,19200000.0,241806.48708562925,210604.8558193855
4,HEFT,19273831.719975628,19273831.719975628,19200000.0,73831.71997562796,73831.71997562796
4,HEFT,19366059.62392696,19338778.44117757,19200000.0,166059.62392695993,138778.4411775656
4,HEFT,19307749.26551008,19288729.69819167,19200000.0,107749.26551008224,88729.69819166882
4,HEFT,19300127.920293763,19266787.80274693,19200000.0,100127.92029376328,66787.8027469255
4,HEFT,19317037.07369997,19304540.72810357,19200000.0,117037.0736999698,104540.72810357435
4,HEFT,19366067.297685187,19336060.77581502,19200000.0,166067.2976851873,136060.77581502125
4,HEFT,19422322.092020284,19417120.653635327,19200000.0,222322.0920202844,217120.6536353268
4,HEFT,19351487.51613972,19340551.44724803,19200000.0,151487.5161397159,140551.44724803045
4,HEFT,19411778.362423245,19409303.741330072,19200000.0,211778.3624232449,209303.74133007225
4,HEFT,19384806.455230486,19376383.01856393,19200000.0,184806.45523048568,176383.01856392997
4,HEFT,19309427.962990608,19276618.64114184,19200000.0,109427.96299060807,76618.6411418356
4,HEFT,19437447.61319304,19436873.446493827,19200000.0,237447.61319303888,236873.4464938268
4,HEFT,19374831.189041328,19350554.496984303,19200000.0,174831.18904132769,150554.49698429927
4,HEFT,19402506.477626987,19380052.56855355,19200000.0,202506.47762698308,180052.56855354828
4,HEFT,19355509.55170654,19318474.949148286,19200000.0,155509.55170654133,118474.94914828613
4,HEFT,19358935.530013368,19324941.36082295,19200000.0,158935.53001336753,124941.36082294954
4,HEFT,19375580.262896433,19375580.262896433,19200000.0,175580.26289643347,175580.26289643347
4,HEFT,19365727.16731267,19350253.83324244,19200000.0,165727.1673126705,150253.83324243873
4,HEFT,19471765.23472933,19392768.928358264,19200000.0,271765.234729331,192768.92835826427
4,HEFT,19296097.30296386,19278968.31034908,19200000.0,96097.30296386033,78968.31034907699
4,HEFT,19345833.37488803,19251235.457638133,19200000.0,145833.37488802895,51235.45763813704
4,HEFT,19383236.377492294,19380706.08293736,19200000.0,183236.37749229747,180706.08293735608
4,HEFT,19324437.221350614,19318035.46567057,19200000.0,124437.22135061398,118035.46567057446
4,HEFT,19371432.666792884,19315817.37167084,19200000.0,171432.66679288447,115817.37167083846
4,HEFT,19469153.58427684,19440375.7779519,19200000.0,269153.5842768401,240375.7779518999
4,HEFT,19384982.007203773,19384386.437948145,19200000.0,184982.00720377266,184386.43794814497
4,HEFT,19405113.729070026,19402197.89238201,19200000.0,205113.7290700227,202197.8923820108
4,HEFT,19454707.644949283,19417236.535928294,19200000.0,254707.64494928345,217236.53592829782
4,HEFT,19437063.826952673,19424020.77196232,19200000.0,237063.82695267352,224020.7719623223
4,HEFT,19390507.86685063,19385405.609233674,19200000.0,190507.86685062945,185405.60923367366
4,HEFT,19439258.579006333,19439258.579006333,19200000.0,239258.5790063329,239258.5790063329
4,HEFT,19421083.61954325,19418323.327594545,19200000.0,221083.61954325065,218323.32759454477
4,HEFT,19391610.193560828,19391610.193560828,19200000.0,191610.19356082755,191610.19356082755
4,HEFT,19377398.671355054,19355495.73111849,19200000.0,177398.67135505378,155495.73111848906
4,HEFT,19346645.322430126,19331509.49798173,19200000.0,146645.32243012634,131509.49798173454
4,HEFT,19445724.639881674,19423171.92624324,19200000.0,245724.63988167423,223171.92624324188
4,HEFT,19360184.4582806,19345946.599885054,19200000.0,160184.45828059688,145946.59988505766
4,HEFT,19399316.949344587,19376420.376652893,19200000.0,199316.94934458288,176420.37665289265
4,HEFT,19376375.206416886,19348452.514187813,19200000.0,176375.20641688255,148452.5141878128
4,HEFT,19321746.28031504,19312287.71219408,19200000.0,121746.28031504154,112287.71219408141
4,HEFT,19399460.98338013,19387423.545924228,19200000.0,199460.98338013145,187423.54592422766
4,HEFT,19294840.232545506,19283161.77269957,19200000.0,94840.23254550248,83161.77269956842
4,HEFT,19289750.54091836,19249763.21248506,19200000.0,89750.54091836141,49763.212485060096
4,HEFT,19309047.48646962,19285370.685664427,19200000.0,109047.48646961899,85370.68566442654
4,HEFT,19413628.892294984,19378233.967315152,19200000.0,213628.8922949843,178233.96731515232
4,HEFT,19297213.92321749,19293284.53214062,19200000.0,97213.92321749033,93284.53214062004
4,HEFT,19374954.8870457,19372456.067584533,19200000.0,174954.8870457001,172456.06758453324
4,HEFT,19452909.424445827,19446215.217311747,19200000.0,252909.42444582286,246215.21731174734
4,HEFT,19400682.633266706,19355204.90380596,19200000.0,200682.63326670602,155204.90380595994
4,HEFT,19449361.231835507,19447084.27875568,19200000.0,249361.23183550316,247084.2787556797
4,HEFT,19463930.697993785,19457463.61944229,19200000.0,263930.69799378514,257463.61944229162
4,HEFT,19372004.601292998,19367075.13577008,19200000.0,172004.60129300132,167075.13577008247
4,HEFT,19297060.55999583,19203598.068815414,19200000.0,97060.55999583006,3598.0688154138625
4,HEFT,19343569.23549566,19341520.00089292,19200000.0,143569.23549566045,141520.00089291856
4,HEFT,19355709.798648056,19339570.41278809,19200000.0,155709.79864805564,139570.41278808936
4,HEFT,19424797.47891441,19421225.876899373,19200000.0,224797.47891440988,221225.87689937282
4,HEFT,19320406.0038191,19282469.85786352,19200000.0,120406.00381910054,82469.85786351563
4,HEFT,19472857.86796469,19472391.48531281,19200000.0,272857.8679646887,272391.48531281203
4,HEFT,19399452.218696184,19300340.894606907,19200000.0,199452.2186961845,100340.89460690694
4,HEFT,19378411.25977843,19378411.25977843,19200000.0,178411.25977842882,178411.25977842882
4,HEFT,19431350.932819746,19431350.932819746,19200000.0,231350.93281974643,231350.93281974643
4,HEFT,19441034.556307673,19436676.617981747,19200000.0,241034.55630767343,236676.6179817468
4,HEFT,19355564.758393094,19348336.49951724,19200000.0,155564.75839309767,148336.4995172359
4,HEFT,19451758.95286425,19439109.355312247,19200000.0,251758.95286425203,239109.35531224683
4,HEFT,19334955.74867336,19329474.72754966,19200000.0,134955.7486733608,129474.72754966095
4,HEFT,19420037.47713847,19417409.68217862,19200000.0,220037.47713847086,217409.68217862022
4,HEFT,19494381.35354251,19494381.35354251,19200000.0,294381.35354251036,294381.35354251036
4,HEFT,19377127.843865,19377127.843865,19200000.0,177127.84386499602,177127.84386499602
4,HEFT,19426724.06852981,19426006.62474407,19200000.0,226724.0685298108,226006.62474406886
4,HEFT,19360441.37615436,19345684.620092195,19200000.0,160441.37615435946,145684.62009219453
4,HEFT,19427268.78630644,19421722.45969484,19200000.0,227268.7863064371,221722.4596948363
4,HEFT,19389136.252999466,19389136.252999466,19200000.0,189136.2529994659,189136.2529994659
4,HEFT,19385587.289869744,19341071.362491723,19200000.0,185587.28986974433,141071.36249172315
4,HEFT,19369414.38933376,19357968.021703724,19200000.0,169414.3893337585,157968.02170372382
4,HEFT,19432012.530667286,19408296.43158183,19200000.0,232012.5306672864,208296.43158182874
4,HEFT,19385944.0484596,19372633.53824903,19200000.0,185944.0484595969,172633.5382490307
4,HEFT,19354711.964572214,19331389.11032879,19200000.0,154711.9645722136,131389.1103287898
4,HEFT,19338116.27543774,19329332.480093013,19200000.0,138116.27543773875,129332.4800930135
4,HEFT,19428208.392823707,19424454.75775565,19200000.0,228208.3928237073,224454.75775564837
4,HEFT,19415610.783897944,19405659.992147475,19200000.0,215610.7838979438,205659.99214747548
4,HEFT,19328280.55078553,19292175.163446665,19200000.0,128280.55078553036,92175.16344666481
4,HEFT,19453866.03496546,19436002.420176227,19200000.0,253866.0349654593,236002.42017622665
4,HEFT,19310794.66048438,19293864.250341672,19200000.0,110794.66048438102,93864.25034167244
4,HEFT,19368531.639548186,19343474.564621594,19200000.0,168531.6395481825,143474.5646215938
4,HEFT,19409349.86784005,19373966.80410021,19200000.0,209349.86784005535,173966.80410021544
4,HEFT,19366504.579093546,19324052.56728363,19200000.0,166504.57909354568,124052.56728363036
4,HEFT,19329214.899777506,19292339.243198413,19200000.0,129214.89977750555,92339.2431984134
4,HEFT,19389927.190168366,19387753.625485014,19200000.0,189927.19016836587,187753.6254850179
4,HEFT,19332931.606599644,19320885.04216295,19200000.0,132931.60659964386,120885.04216295107
4,HEFT,19382272.010980595,19382272.010980595,19200000.0,182272.01098059487,182272.01098059487
4,HEFT,19298585.415412467,19285392.54378513,19200000.0,98585.41541246696,85392.54378512874
4,HEFT,19349037.809455346,19313356.95440497,19200000.0,149037.80945534632,113356.9544049725
4,HEFT,19347282.92517652,19324989.202888943,19200000.0,147282.9251765199,124989.20288894324
4,HEFT,19416129.940768875,19412930.398880567,19200000.0,216129.94076887518,212930.39888056737
4,HEFT,19291721.0925326,19291631.196235374,19200000.0,91721.0925326012,91631.19623537734
4,HEFT,19479853.554195344,19470680.230971593,19200000.0,279853.55419534445,270680.2309715934
4,HEFT,19372734.8215468,19347684.903310053,19200000.0,172734.82154680046,147684.90331005305
4,HEFT,19304925.990338948,19292161.011043306,19200000.0,104925.99033894762,92161.01104330644
4,HEFT,19284898.80466507,19280805.74356469,19200000.0,84898.80466507003,80805.74356469512
4,HEFT,19334362.322889823,19281389.518173102,19200000.0,134362.32288982347,81389.51817309856
4,HEFT,19394664.58024574,19388023.237346306,19200000.0,194664.5802457407,188023.23734630275
4,HEFT,19425308.61465592,19417885.91285929,19200000.0,225308.61465591568,217885.91285929453
4,HEFT,19394087.19164144,19370032.81910396,19200000.0,194087.19164144245,170032.81910395995
4,HEFT,19396281.42041841,19384331.99014116,19200000.0,196281.4204184115,184331.9901411608
4,HEFT,19418646.286559436,19414969.436466306,19200000.0,218646.28655943274,214969.43646630645
4,HEFT,19285340.304659475,19275634.910559285,19200000.0,85340.30465947464,75634.91055928543
4,HEFT,19366044.582830448,19321949.90728858,19200000.0,166044.5828304477,121949.90728858113
4,HEFT,19353966.989443567,19349309.50171828,19200000.0,153966.98944356292,149309.50171827895
4,HEFT,19401609.222756553,19399073.307551254,19200000.0,201609.22275655344,199073.3075512573
4,HEFT,19419981.027377427,19411963.16542574,19200000.0,219981.0273774229,211963.16542574015
4,HEFT,19406258.393653274,19341359.7781023,19200000.0,206258.39365327358,141359.77810230106
4,HEFT,19378016.751009755,19376057.3841675,19200000.0,178016.75100975484,176057.38416749984
4,HEFT,19349207.058003034,19299941.00787965,19200000.0,149207.05800303444,99941.00787965207
4,HEFT,19340944.392541166,19340944.392541166,19200000.0,140944.39254116267,140944.39254116267
4,HEFT,19381626.460341603,19381626.460341603,19200000.0,181626.46034159887,181626.46034159887
4,HEFT,19322525.705713645,19302516.80084344,19200000.0,122525.70571364462,102516.80084343627
4,HEFT,19499229.482190367,19479630.17953293,19200000.0,299229.48219036683,279630.17953293025
4,HEFT,19346428.73987416,19346428.73987416,19200000.0,146428.73987416178,146428.73987416178
4,HEFT,19399778.74531988,19360632.78153839,19200000.0,199778.7453198768,160632.78153838962
4,HEFT,19410748.193489917,19399800.59174435,19200000.0,210748.1934899129,199800.5917443484
4,HEFT,19488462.337917067,19484839.637774915,19200000.0,288462.3379170671,284839.6377749145
4,HEFT,19367790.011538927,19332536.201083183,19200000.0,167790.0115389265,132536.2010831833
4,HEFT,19474298.83137764,19469183.96701068,19200000.0,274298.83137764037,269183.9670106806
