,size,planner,makespan
0,4,HEFT,76254.76555108582
1,4,HEFT,76254.76555108582
2,4,HEFT,76254.76555108582
3,4,HEFT,76254.76555108582
4,4,HEFT,76254.76555108582
5,4,HEFT,76254.76555108582
6,4,HEFT,76254.76555108582
7,4,HEFT,76254.76555108582
8,4,HEFT,76254.76555108582
9,4,HEFT,76254.76555108582
10,4,HEFT,76254.76555108582
11,4,HEFT,76254.76555108582
12,4,HEFT,76254.76555108582
13,4,HEFT,76254.76555108582
14,4,HEFT,76254.76555108582
15,4,HEFT,76254.76555108582
16,4,HEFT,76254.76555108582
17,4,HEFT,76254.76555108582
18,4,HEFT,76254.76555108582
19,4,HEFT,76254.76555108582
20,4,HEFT,76254.76555108582
21,4,HEFT,76254.76555108582
22,4,HEFT,76254.76555108582
23,4,HEFT,76254.76555108582
24,4,HEFT,76254.76555108582
25,4,HEFT,76254.76555108582
26,4,HEFT,76254.76555108582
27,4,HEFT,76254.76555108582
28,4,HEFT,76254.76555108582
29,4,HEFT,76254.76555108582
30,4,HEFT,76254.76555108582
31,4,HEFT,76254.76555108582
32,4,HEFT,76254.76555108582
33,4,HEFT,76254.76555108582
34,4,HEFT,76254.76555108582
35,4,HEFT,76254.76555108582
36,4,HEFT,76254.76555108582
37,4,HEFT,76254.76555108582
38,4,HEFT,76254.76555108582
39,4,HEFT,76254.76555108582
40,4,HEFT,76254.76555108582
41,4,HEFT,76254.76555108582
42,4,HEFT,76254.76555108582
43,4,HEFT,76254.76555108582
44,4,HEFT,76254.76555108582
45,4,HEFT,76254.76555108582
46,4,HEFT,76254.76555108582
47,4,HEFT,76254.76555108582
48,4,HEFT,76254.76555108582
49,4,HEFT,76254.76555108582
50,4,HEFT,76254.76555108582
51,4,HEFT,76254.76555108582
52,4,HEFT,76254.76555108582
53,4,HEFT,76254.76555108582
54,4,HEFT,76254.76555108582
55,4,HEFT,76254.76555108582
56,4,HEFT,76254.76555108582
57,4,HEFT,76254.76555108582
58,4,HEFT,76254.76555108582
59,4,HEFT,76254.76555108582
60,4,HEFT,76254.76555108582
61,4,HEFT,76254.76555108582
62,4,HEFT,76254.76555108582
63,4,HEFT,76254.76555108582
64,4,HEFT,76254.76555108582
65,4,HEFT,76254.76555108582
66,4,HEFT,76254.76555108582
67,4,HEFT,76254.76555108582
68,4,HEFT,76254.76555108582
69,4,HEFT,76254.76555108582
70,4,HEFT,76254.76555108582
71,4,HEFT,76254.76555108582
72,4,HEFT,76254.76555108582
73,4,HEFT,76254.76555108582
74,4,HEFT,76254.76555108582
75,4,HEFT,76254.76555108582
76,4,HEFT,76254.76555108582
77,4,HEFT,76254.76555108582
78,4,HEFT,76254.76555108582
79,4,HEFT,76254.76555108582
80,4,HEFT,76254.76555108582
81,4,HEFT,76254.76555108582
82,4,HEFT,76254.76555108582
83,4,HEFT,76254.76555108582
84,4,HEFT,76254.76555108582
85,4,HEFT,76254.76555108582
86,4,HEFT,76254.76555108582
87,4,HEFT,76254.76555108582
88,4,HEFT,76254.76555108582
89,4,HEFT,76254.76555108582
90,4,HEFT,76254.76555108582
91,4,HEFT,76254.76555108582
92,4,HEFT,76254.76555108582
93,4,HEFT,76254.76555108582
94,4,HEFT,76254.76555108582
95,4,HEFT,76254.76555108582
96,4,HEFT,76254.76555108582
97,4,HEFT,76254.76555108582
98,4,HEFT,76254.76555108582
99,4,HEFT,76254.76555108582
100,4,HEFT,76254.76555108582
101,4,HEFT,76254.76555108582
102,4,HEFT,76254.76555108582
103,4,HEFT,76254.76555108582
104,4,HEFT,76254.76555108582
105,4,HEFT,76254.76555108582
106,4,HEFT,76254.76555108582
107,4,HEFT,76254.76555108582
108,4,HEFT,76254.76555108582
109,4,HEFT,76254.76555108582
110,4,HEFT,76254.76555108582
111,4,HEFT,76254.76555108582
112,4,HEFT,76254.76555108582
113,4,HEFT,76254.76555108582
114,4,HEFT,76254.76555108582
115,4,HEFT,76254.76555108582
116,4,HEFT,76254.76555108582
117,4,HEFT,76254.76555108582
118,4,HEFT,76254.76555108582
119,4,HEFT,76254.76555108582
120,4,HEFT,76254.76555108582
121,4,HEFT,76254.76555108582
122,4,HEFT,76254.76555108582
123,4,HEFT,76254.76555108582
124,4,HEFT,76254.76555108582
125,4,HEFT,76254.76555108582
126,4,HEFT,76254.76555108582
127,4,HEFT,76254.76555108582
128,4,HEFT,76254.76555108582
129,4,HEFT,76254.76555108582
130,4,HEFT,76254.76555108582
131,4,HEFT,76254.76555108582
132,4,HEFT,76254.76555108582
133,4,HEFT,76254.76555108582
134,4,HEFT,76254.76555108582
135,4,HEFT,76254.76555108582
136,4,HEFT,76254.76555108582
137,4,HEFT,76254.76555108582
138,4,HEFT,76254.76555108582
139,4,HEFT,76254.76555108582
140,4,HEFT,76254.76555108582
141,4,HEFT,76254.76555108582
142,4,HEFT,76254.76555108582
143,4,HEFT,76254.76555108582
144,4,HEFT,76254.76555108582
145,4,HEFT,76254.76555108582
146,4,HEFT,76254.76555108582
147,4,HEFT,76254.76555108582
148,4,HEFT,76254.76555108582
149,4,HEFT,76254.76555108582
150,4,HEFT,76254.76555108582
151,4,HEFT,76254.76555108582
152,4,HEFT,76254.76555108582
153,4,HEFT,76254.76555108582
154,4,HEFT,76254.76555108582
155,4,HEFT,76254.76555108582
156,4,HEFT,76254.76555108582
157,4,HEFT,76254.76555108582
158,4,HEFT,76254.76555108582
159,4,HEFT,76254.76555108582
160,4,HEFT,76254.76555108582
161,4,HEFT,76254.76555108582
162,4,HEFT,76254.76555108582
163,4,HEFT,76254.76555108582
164,4,HEFT,76254.76555108582
165,4,HEFT,76254.76555108582
166,4,HEFT,76254.76555108582
167,4,HEFT,76254.76555108582
168,4,HEFT,76254.76555108582
169,4,HEFT,76254.76555108582
170,4,HEFT,76254.76555108582
171,4,HEFT,76254.76555108582
172,4,HEFT,76254.76555108582
173,4,HEFT,76254.76555108582
174,4,HEFT,76254.76555108582
175,4,HEFT,76254.76555108582
176,4,HEFT,76254.76555108582
177,4,HEFT,76254.76555108582
178,4,HEFT,76254.76555108582
179,4,HEFT,76254.76555108582
180,4,HEFT,76254.76555108582
181,4,HEFT,76254.76555108582
182,4,HEFT,76254.76555108582
183,4,HEFT,76254.76555108582
184,4,HEFT,76254.76555108582
185,4,HEFT,76254.76555108582
186,4,HEFT,76254.76555108582
187,4,HEFT,76254.76555108582
188,4,HEFT,76254.76555108582
189,4,HEFT,76254.76555108582
190,4,HEFT,76254.76555108582
191,4,HEFT,76254.76555108582
192,4,HEFT,76254.76555108582
193,4,HEFT,76254.76555108582
194,4,HEFT,76254.76555108582
195,4,HEFT,76254.76555108582
196,4,HEFT,76254.76555108582
197,4,HEFT,76254.76555108582
198,4,HEFT,76254.76555108582
199,4,HEFT,76254.76555108582
200,4,HEFT,76254.76555108582
201,4,HEFT,76254.76555108582
202,4,HEFT,76254.76555108582
203,4,HEFT,76254.76555108582
204,4,HEFT,76254.76555108582
205,4,HEFT,76254.76555108582
206,4,HEFT,76254.76555108582
207,4,HEFT,76254.76555108582
208,4,HEFT,76254.76555108582
209,4,HEFT,76254.76555108582
210,4,HEFT,76254.76555108582
211,4,HEFT,76254.76555108582
212,4,HEFT,76254.76555108582
213,4,HEFT,76254.76555108582
214,4,HEFT,76254.76555108582
215,4,HEFT,76254.76555108582
216,4,HEFT,76254.76555108582
217,4,HEFT,76254.76555108582
218,4,HEFT,76254.76555108582
219,4,HEFT,76254.76555108582
220,4,HEFT,76254.76555108582
221,4,HEFT,76254.76555108582
222,4,HEFT,76254.76555108582
223,4,HEFT,76254.76555108582
224,4,HEFT,76254.76555108582
225,4,HEFT,76254.76555108582
226,4,HEFT,76254.76555108582
227,4,HEFT,76254.76555108582
228,4,HEFT,76254.76555108582
229,4,HEFT,76254.76555108582
230,4,HEFT,76254.76555108582
231,4,HEFT,76254.76555108582
232,4,HEFT,76254.76555108582
233,4,HEFT,76254.76555108582
234,4,HEFT,76254.76555108582
235,4,HEFT,76254.76555108582
236,4,HEFT,76254.76555108582
237,4,HEFT,76254.76555108582
238,4,HEFT,76254.76555108582
239,4,HEFT,76254.76555108582
240,4,HEFT,76254.76555108582
241,4,HEFT,76254.76555108582
242,4,HEFT,76254.76555108582
243,4,HEFT,76254.76555108582
244,4,HEFT,76254.76555108582
245,4,HEFT,76254.76555108582
246,4,HEFT,76254.76555108582
247,4,HEFT,76254.76555108582
248,4,HEFT,76254.76555108582
249,4,HEFT,76254.76555108582
250,4,HEFT,76254.76555108582
251,4,HEFT,76254.76555108582
252,4,HEFT,76254.76555108582
253,4,HEFT,76254.76555108582
254,4,HEFT,76254.76555108582
255,4,HEFT,76254.76555108582
256,4,HEFT,76254.76555108582
257,4,HEFT,76254.76555108582
258,4,HEFT,76254.76555108582
259,4,HEFT,76254.76555108582
260,4,HEFT,76254.76555108582
261,4,HEFT,76254.76555108582
262,4,HEFT,76254.76555108582
263,4,HEFT,76254.76555108582
264,4,HEFT,76254.76555108582
265,4,HEFT,76254.76555108582
266,4,HEFT,76254.76555108582
267,4,HEFT,76254.76555108582
268,4,HEFT,76254.76555108582
269,4,HEFT,76254.76555108582
270,4,HEFT,76254.76555108582
271,4,HEFT,76254.76555108582
272,4,HEFT,76254.76555108582
273,4,HEFT,76254.76555108582
274,4,HEFT,76254.76555108582
275,4,HEFT,76254.76555108582
276,4,HEFT,76254.76555108582
277,4,HEFT,76254.76555108582
278,4,HEFT,76254.76555108582
279,4,HEFT,76254.76555108582
280,4,HEFT,76254.76555108582
281,4,HEFT,76254.76555108582
282,4,HEFT,76254.76555108582
283,4,HEFT,76254.76555108582
284,4,HEFT,76254.76555108582
285,4,HEFT,76254.76555108582
286,4,HEFT,76254.76555108582
287,4,HEFT,76254.76555108582
288,4,HEFT,76254.76555108582
289,4,HEFT,76254.76555108582
290,4,HEFT,76254.76555108582
291,4,HEFT,76254.76555108582
292,4,HEFT,76254.76555108582
293,4,HEFT,76254.76555108582
294,4,HEFT,76254.76555108582
295,4,HEFT,76254.76555108582
296,4,HEFT,76254.76555108582
297,4,HEFT,76254.76555108582
298,4,HEFT,76254.76555108582
299,4,HEFT,76254.76555108582
300,4,HEFT,76254.76555108582
301,4,HEFT,76254.76555108582
302,4,HEFT,76254.76555108582
303,4,HEFT,76254.76555108582
304,4,HEFT,76254.76555108582
305,4,HEFT,76254.76555108582
306,4,HEFT,76254.76555108582
307,4,HEFT,76254.76555108582
308,4,HEFT,76254.76555108582
309,4,HEFT,76254.76555108582
310,4,HEFT,76254.76555108582
311,4,HEFT,76254.76555108582
312,4,HEFT,76254.76555108582
313,4,HEFT,76254.76555108582
314,4,HEFT,76254.76555108582
315,4,HEFT,76254.76555108582
316,4,HEFT,76254.76555108582
317,4,HEFT,76254.76555108582
318,4,HEFT,76254.76555108582
319,4,HEFT,76254.76555108582
320,4,HEFT,76254.76555108582
321,4,HEFT,76254.76555108582
322,4,HEFT,76254.76555108582
323,4,HEFT,76254.76555108582
324,4,HEFT,76254.76555108582
325,4,HEFT,76254.76555108582
326,4,HEFT,76254.76555108582
327,4,HEFT,76254.76555108582
328,4,HEFT,76254.76555108582
329,4,HEFT,76254.76555108582
330,4,HEFT,76254.76555108582
331,4,HEFT,76254.76555108582
332,4,HEFT,76254.76555108582
333,4,HEFT,76254.76555108582
334,4,HEFT,76254.76555108582
335,4,HEFT,76254.76555108582
336,4,HEFT,76254.76555108582
337,4,HEFT,76254.76555108582
338,4,HEFT,76254.76555108582
339,4,HEFT,76254.76555108582
340,4,HEFT,76254.76555108582
341,4,HEFT,76254.76555108582
342,4,HEFT,76254.76555108582
343,4,HEFT,76254.76555108582
344,4,HEFT,76254.76555108582
345,4,HEFT,76254.76555108582
346,4,HEFT,76254.76555108582
347,4,HEFT,76254.76555108582
348,4,HEFT,76254.76555108582
349,4,HEFT,76254.76555108582
350,4,HEFT,76254.76555108582
351,4,HEFT,76254.76555108582
352,4,HEFT,76254.76555108582
353,4,HEFT,76254.76555108582
354,4,HEFT,76254.76555108582
355,4,HEFT,76254.76555108582
356,4,HEFT,76254.76555108582
357,4,HEFT,76254.76555108582
358,4,HEFT,76254.76555108582
359,4,HEFT,76254.76555108582
360,4,HEFT,76254.76555108582
361,4,HEFT,76254.76555108582
362,4,HEFT,76254.76555108582
363,4,HEFT,76254.76555108582
364,4,HEFT,76254.76555108582
365,4,HEFT,76254.76555108582
366,4,HEFT,76254.76555108582
367,4,HEFT,76254.76555108582
368,4,HEFT,76254.76555108582
369,4,HEFT,76254.76555108582
370,4,HEFT,76254.76555108582
371,4,HEFT,76254.76555108582
372,4,HEFT,76254.76555108582
373,4,HEFT,76254.76555108582
374,4,HEFT,76254.76555108582
375,4,HEFT,76254.76555108582
376,4,HEFT,76254.76555108582
377,4,HEFT,76254.76555108582
378,4,HEFT,76254.76555108582
379,4,HEFT,76254.76555108582
380,4,HEFT,76254.76555108582
381,4,HEFT,76254.76555108582
382,4,HEFT,76254.76555108582
383,4,HEFT,76254.76555108582
384,4,HEFT,76254.76555108582
385,4,HEFT,76254.76555108582
386,4,HEFT,76254.76555108582
387,4,HEFT,76254.76555108582
388,4,HEFT,76254.76555108582
389,4,HEFT,76254.76555108582
390,4,HEFT,76254.76555108582
391,4,HEFT,76254.76555108582
392,4,HEFT,76254.76555108582
393,4,HEFT,76254.76555108582
394,4,HEFT,76254.76555108582
395,4,HEFT,76254.76555108582
396,4,HEFT,76254.76555108582
397,4,HEFT,76254.76555108582
398,4,HEFT,76254.76555108582
399,4,HEFT,76254.76555108582
400,4,HEFT,76254.76555108582
401,4,HEFT,76254.76555108582
402,4,HEFT,76254.76555108582
403,4,HEFT,76254.76555108582
404,4,HEFT,76254.76555108582
405,4,HEFT,76254.76555108582
406,4,HEFT,76254.76555108582
407,4,HEFT,76254.76555108582
408,4,HEFT,76254.76555108582
409,4,HEFT,76254.76555108582
410,4,HEFT,76254.76555108582
411,4,HEFT,76254.76555108582
412,4,HEFT,76254.76555108582
413,4,HEFT,76254.76555108582
414,4,HEFT,76254.76555108582
415,4,HEFT,76254.76555108582
416,4,HEFT,76254.76555108582
417,4,HEFT,76254.76555108582
418,4,HEFT,76254.76555108582
419,4,HEFT,76254.76555108582
420,4,HEFT,76254.76555108582
421,4,HEFT,76254.76555108582
422,4,HEFT,76254.76555108582
423,4,HEFT,76254.76555108582
424,4,HEFT,76254.76555108582
425,4,HEFT,76254.76555108582
426,4,HEFT,76254.76555108582
427,4,HEFT,76254.76555108582
428,4,HEFT,76254.76555108582
429,4,HEFT,76254.76555108582
430,4,HEFT,76254.76555108582
431,4,HEFT,76254.76555108582
432,4,HEFT,76254.76555108582
433,4,HEFT,76254.76555108582
434,4,HEFT,76254.76555108582
435,4,HEFT,76254.76555108582
436,4,HEFT,76254.76555108582
437,4,HEFT,76254.76555108582
438,4,HEFT,76254.76555108582
439,4,HEFT,76254.76555108582
440,4,HEFT,76254.76555108582
441,4,HEFT,76254.76555108582
442,4,HEFT,76254.76555108582
443,4,HEFT,76254.76555108582
444,4,HEFT,76254.76555108582
445,4,HEFT,76254.76555108582
446,4,HEFT,76254.76555108582
447,4,HEFT,76254.76555108582
448,4,HEFT,76254.76555108582
449,4,HEFT,76254.76555108582
450,4,HEFT,76254.76555108582
451,4,HEFT,76254.76555108582
452,4,HEFT,76254.76555108582
453,4,HEFT,76254.76555108582
454,4,HEFT,76254.76555108582
455,4,HEFT,76254.76555108582
456,4,HEFT,76254.76555108582
457,4,HEFT,76254.76555108582
458,4,HEFT,76254.76555108582
459,4,HEFT,76254.76555108582
460,4,HEFT,76254.76555108582
461,4,HEFT,76254.76555108582
462,4,HEFT,76254.76555108582
463,4,HEFT,76254.76555108582
464,4,HEFT,76254.76555108582
465,4,HEFT,76254.76555108582
466,4,HEFT,76254.76555108582
467,4,HEFT,76254.76555108582
468,4,HEFT,76254.76555108582
469,4,HEFT,76254.76555108582
470,4,HEFT,76254.76555108582
471,4,HEFT,76254.76555108582
472,4,HEFT,76254.76555108582
473,4,HEFT,76254.76555108582
474,4,HEFT,76254.76555108582
475,4,HEFT,76254.76555108582
476,4,HEFT,76254.76555108582
477,4,HEFT,76254.76555108582
478,4,HEFT,76254.76555108582
479,4,HEFT,76254.76555108582
480,4,HEFT,76254.76555108582
481,4,HEFT,76254.76555108582
482,4,HEFT,76254.76555108582
483,4,HEFT,76254.76555108582
484,4,HEFT,76254.76555108582
485,4,HEFT,76254.76555108582
486,4,HEFT,76254.76555108582
487,4,HEFT,76254.76555108582
488,4,HEFT,76254.76555108582
489,4,HEFT,76254.76555108582
490,4,HEFT,76254.76555108582
491,4,HEFT,76254.76555108582
492,4,HEFT,76254.76555108582
493,4,HEFT,76254.76555108582
494,4,HEFT,76254.76555108582
495,4,HEFT,76254.76555108582
496,4,HEFT,76254.76555108582
497,4,HEFT,76254.76555108582
498,4,HEFT,76254.76555108582
499,4,HEFT,76254.76555108582
500,4,HEFT,76254.76555108582
501,4,HEFT,76254.76555108582
502,4,HEFT,76254.76555108582
503,4,HEFT,76254.76555108582
504,4,HEFT,76254.76555108582
505,4,HEFT,76254.76555108582
506,4,HEFT,76254.76555108582
507,4,HEFT,76254.76555108582
508,4,HEFT,76254.76555108582
509,4,HEFT,76254.76555108582
510,4,HEFT,76254.76555108582
511,4,HEFT,76254.76555108582
512,4,HEFT,76254.76555108582
513,4,HEFT,76254.76555108582
514,4,HEFT,76254.76555108582
515,4,HEFT,76254.76555108582
516,4,HEFT,76254.76555108582
517,4,HEFT,76254.76555108582
518,4,HEFT,76254.76555108582
519,4,HEFT,76254.76555108582
520,4,HEFT,76254.76555108582
521,4,HEFT,76254.76555108582
522,4,HEFT,76254.76555108582
523,4,HEFT,76254.76555108582
524,4,HEFT,76254.76555108582
525,4,HEFT,76254.76555108582
526,4,HEFT,76254.76555108582
527,4,HEFT,76254.76555108582
528,4,HEFT,76254.76555108582
529,4,HEFT,76254.76555108582
530,4,HEFT,76254.76555108582
531,4,HEFT,76254.76555108582
532,4,HEFT,76254.76555108582
533,4,HEFT,76254.76555108582
534,4,HEFT,76254.76555108582
535,4,HEFT,76254.76555108582
536,4,HEFT,76254.76555108582
537,4,HEFT,76254.76555108582
538,4,HEFT,76254.76555108582
539,4,HEFT,76254.76555108582
540,4,HEFT,76254.76555108582
541,4,HEFT,76254.76555108582
542,4,HEFT,76254.76555108582
543,4,HEFT,76254.76555108582
544,4,HEFT,76254.76555108582
545,4,HEFT,76254.76555108582
546,4,HEFT,76254.76555108582
547,4,HEFT,76254.76555108582
548,4,HEFT,76254.76555108582
549,4,HEFT,76254.76555108582
550,4,HEFT,76254.76555108582
551,4,HEFT,76254.76555108582
552,4,HEFT,76254.76555108582
553,4,HEFT,76254.76555108582
554,4,HEFT,76254.76555108582
555,4,HEFT,76254.76555108582
556,4,HEFT,76254.76555108582
557,4,HEFT,76254.76555108582
558,4,HEFT,76254.76555108582
559,4,HEFT,76254.76555108582
560,4,HEFT,76254.76555108582
561,4,HEFT,76254.76555108582
562,4,HEFT,76254.76555108582
563,4,HEFT,76254.76555108582
