size,planner,makespan,time
4,GA-25,9567.953733628168,0.05218195915222168
4,GA-25,9567.953733628168,0.044780969619750984
4,GA-25,9567.953733628168,0.04494190216064453
4,GA-25,27173.91304347826,0.05170416831970215
4,GA-25,9567.953733628168,0.04937505722045898
4,GA-25,9567.953733628168,0.042208194732666016
4,GA-25,27173.91304347826,0.09891510009765624
4,GA-25,14044.943820224718,0.05819010734558105
4,GA-25,9567.953733628168,0.045246124267578125
4,GA-25,9567.953733628168,0.054839134216308594
4,GA-25,27173.91304347826,0.06549072265625
4,GA-25,9567.953733628168,0.04011225700378418
4,GA-25,9567.953733628168,0.0443110466003418
4,GA-25,9567.953733628168,0.052796125411987305
4,GA-25,9567.953733628168,0.05173110961914063
4,GA-25,9567.953733628168,0.050886869430541985
4,GA-25,9567.953733628168,0.05681824684143065
4,GA-25,9567.953733628168,0.06354475021362305
4,GA-25,9567.953733628168,0.0615229606628418
4,GA-25,21067.41573033708,0.05153584480285645
4,GA-25,27173.91304347826,0.051248788833618164
4,GA-25,9567.953733628168,0.05260324478149414
4,GA-25,14044.943820224718,0.05057692527770996
4,GA-25,9567.953733628168,0.05285191535949707
4,GA-25,9567.953733628168,0.04964399337768555
4,GA-25,21067.41573033708,0.042012929916381836
4,GA-25,27173.91304347826,0.044766902923583984
4,GA-25,9567.953733628168,0.042913198471069336
4,GA-25,9567.953733628168,0.045601844787597656
4,GA-25,14044.943820224718,0.04085707664489746
4,GA-25,14044.943820224718,0.0427391529083252
4,GA-25,9567.953733628168,0.04212808609008789
4,GA-25,9567.953733628168,0.04388880729675293
4,GA-25,14044.943820224718,0.05226993560791016
4,GA-25,9567.953733628168,0.0441441535949707
4,GA-25,14044.943820224718,0.0442509651184082
4,GA-25,9567.953733628168,0.04385709762573242
4,GA-25,9567.953733628168,0.03659892082214356
4,GA-25,9567.953733628168,0.04952812194824219
4,GA-25,27173.91304347826,0.03749299049377442
4,GA-25,14044.943820224718,0.0382540225982666
4,GA-25,9567.953733628168,0.04425215721130371
4,GA-25,14044.943820224718,0.047911882400512695
4,GA-25,14044.943820224718,0.04850196838378906
4,GA-25,9567.953733628168,0.047263145446777344
4,GA-25,14044.943820224718,0.03909897804260254
4,GA-25,14044.943820224718,0.04432511329650879
4,GA-25,9567.953733628168,0.04525494575500488
4,GA-25,9567.953733628168,0.04169797897338867
4,GA-25,14044.943820224718,0.04285812377929688
4,GA-25,27173.91304347826,0.04618024826049805
4,GA-25,9567.953733628168,0.041939973831176765
4,GA-25,9567.953733628168,0.049576759338378906
4,GA-25,14044.943820224718,0.0480959415435791
4,GA-25,9567.953733628168,0.045263051986694336
4,GA-25,9567.953733628168,0.04173994064331055
4,GA-25,14044.943820224718,0.047686100006103516
4,GA-25,9567.953733628168,0.04311227798461914
4,GA-25,9567.953733628168,0.047120094299316406
4,GA-25,9567.953733628168,0.0437469482421875
4,GA-25,14044.943820224718,0.04165196418762207
4,GA-25,9567.953733628168,0.04128193855285645
4,GA-25,14044.943820224718,0.04111409187316895
4,GA-25,14044.943820224718,0.03904581069946289
4,GA-25,9567.953733628168,0.0528712272644043
4,GA-25,14044.943820224718,0.04566788673400879
4,GA-25,9567.953733628168,0.040363073348999016
4,GA-25,9567.953733628168,0.03701519966125488
4,GA-25,9567.953733628168,0.046911954879760735
4,GA-25,9567.953733628168,0.05423116683959961
4,GA-25,9567.953733628168,0.03873395919799805
4,GA-25,14044.943820224718,0.04412102699279785
4,GA-25,14044.943820224718,0.0402679443359375
4,GA-25,9567.953733628168,0.041469812393188484
4,GA-25,9567.953733628168,0.04643678665161133
4,GA-25,9567.953733628168,0.040136098861694336
4,GA-25,9567.953733628168,0.03848719596862793
4,GA-25,9567.953733628168,0.038034915924072266
4,GA-25,9567.953733628168,0.03551626205444336
4,GA-25,9567.953733628168,0.03334498405456543
4,GA-25,9567.953733628168,0.031693696975708015
4,GA-25,9567.953733628168,0.03432011604309082
4,GA-25,9567.953733628168,0.03535294532775879
4,GA-25,9567.953733628168,0.03321027755737305
4,GA-25,9567.953733628168,0.03348112106323242
4,GA-25,9567.953733628168,0.04234600067138672
4,GA-25,9567.953733628168,0.04628920555114746
4,GA-25,14044.943820224718,0.034857988357543945
4,GA-25,9567.953733628168,0.037438154220581055
4,GA-25,9567.953733628168,0.03637886047363281
4,GA-25,9567.953733628168,0.03979015350341797
4,GA-25,9567.953733628168,0.032816171646118164
4,GA-25,12757.271644837558,0.03715610504150391
4,GA-25,9567.953733628168,0.035327911376953125
4,GA-25,14044.943820224718,0.041326045989990234
4,GA-25,9567.953733628168,0.037502050399780266
4,GA-25,9567.953733628168,0.03937506675720215
4,GA-25,9567.953733628168,0.03847599029541016
4,GA-25,27173.91304347826,0.03882598876953125
4,GA-25,9567.953733628168,0.03634476661682129
8,GA-25,27173.91304347826,0.05459022521972656
8,GA-25,28089.887640449437,0.047033071517944336
8,GA-25,27173.91304347826,0.042653799057006836
8,GA-25,27173.91304347826,0.04849696159362793
8,GA-25,57692.30769230769,0.04738783836364746
8,GA-25,27173.91304347826,0.04285287857055664
8,GA-25,54347.826086956535,0.03928709030151367
8,GA-25,27173.91304347826,0.03985023498535156
8,GA-25,21067.41573033708,0.04687786102294922
8,GA-25,54347.826086956535,0.04422378540039063
8,GA-25,27173.91304347826,0.04341292381286621
8,GA-25,28089.887640449437,0.04014301300048828
8,GA-25,21067.41573033708,0.03966093063354492
8,GA-25,27173.91304347826,0.0401911735534668
8,GA-25,27173.91304347826,0.0395350456237793
8,GA-25,54347.826086956535,0.03972887992858887
8,GA-25,57692.30769230769,0.04330277442932129
8,GA-25,57692.30769230769,0.039195775985717766
8,GA-25,28089.887640449437,0.03908085823059082
8,GA-25,27173.91304347826,0.04931211471557617
8,GA-25,27173.91304347826,0.0397179126739502
8,GA-25,27173.91304347826,0.044376134872436516
8,GA-25,27173.91304347826,0.04289722442626953
8,GA-25,27173.91304347826,0.043552160263061516
8,GA-25,27173.91304347826,0.039190053939819336
8,GA-25,54347.826086956535,0.03995800018310547
8,GA-25,27173.91304347826,0.04283714294433594
8,GA-25,54347.826086956535,0.04362106323242188
8,GA-25,57692.30769230769,0.04057121276855469
8,GA-25,27173.91304347826,0.045413970947265625
8,GA-25,27173.91304347826,0.04122185707092285
8,GA-25,27173.91304347826,0.04503393173217773
8,GA-25,27173.91304347826,0.03962111473083496
8,GA-25,27173.91304347826,0.04036903381347656
8,GA-25,54347.826086956535,0.04068994522094727
8,GA-25,27173.91304347826,0.04296875
8,GA-25,21067.41573033708,0.03980875015258789
8,GA-25,28089.887640449437,0.039804935455322266
8,GA-25,28089.887640449437,0.04001522064208984
8,GA-25,21067.41573033708,0.03921198844909668
8,GA-25,54347.826086956535,0.04049205780029297
8,GA-25,27173.91304347826,0.042280912399291985
8,GA-25,27173.91304347826,0.04048418998718262
8,GA-25,27173.91304347826,0.03944110870361328
8,GA-25,28089.887640449437,0.03803801536560058
8,GA-25,27173.91304347826,0.039025068283081055
8,GA-25,27173.91304347826,0.04039311408996582
8,GA-25,27173.91304347826,0.039262056350708015
8,GA-25,57692.30769230769,0.039854764938354485
8,GA-25,27173.91304347826,0.03951215744018555
8,GA-25,27173.91304347826,0.04027390480041504
8,GA-25,35112.3595505618,0.03871488571166992
8,GA-25,27173.91304347826,0.046288728713989265
8,GA-25,28089.887640449437,0.0424199104309082
8,GA-25,54347.826086956535,0.04047679901123047
8,GA-25,27173.91304347826,0.03990912437438965
8,GA-25,19135.907467256337,0.041773080825805664
8,GA-25,21067.41573033708,0.04001307487487793
8,GA-25,27173.91304347826,0.042560815811157234
8,GA-25,54347.826086956535,0.039105892181396484
8,GA-25,54347.826086956535,0.03880906105041504
8,GA-25,27173.91304347826,0.045858144760131836
8,GA-25,54347.826086956535,0.0394139289855957
8,GA-25,27173.91304347826,0.04274463653564453
8,GA-25,27173.91304347826,0.03889083862304688
8,GA-25,27173.91304347826,0.03971719741821289
8,GA-25,21067.41573033708,0.042112112045288086
8,GA-25,27173.91304347826,0.04147005081176758
8,GA-25,27173.91304347826,0.03801131248474121
8,GA-25,27173.91304347826,0.042662858963012695
8,GA-25,27173.91304347826,0.04114794731140137
8,GA-25,27173.91304347826,0.039821863174438484
8,GA-25,28089.887640449437,0.03849697113037109
8,GA-25,21067.41573033708,0.04039478302001953
8,GA-25,27173.91304347826,0.04359006881713867
8,GA-25,19135.907467256337,0.043218135833740234
8,GA-25,27173.91304347826,0.04247188568115234
8,GA-25,27173.91304347826,0.043040990829467766
8,GA-25,27173.91304347826,0.04202103614807129
8,GA-25,27173.91304347826,0.03944110870361328
8,GA-25,54347.826086956535,0.04142618179321289
8,GA-25,54347.826086956535,0.03964805603027344
8,GA-25,27173.91304347826,0.04044008255004883
8,GA-25,27173.91304347826,0.040681123733520515
8,GA-25,21067.41573033708,0.0470273494720459
8,GA-25,27173.91304347826,0.043821096420288086
8,GA-25,27173.91304347826,0.04678821563720703
8,GA-25,57692.30769230769,0.04135322570800781
8,GA-25,35112.3595505618,0.03965330123901367
8,GA-25,27173.91304347826,0.03875112533569336
8,GA-25,27173.91304347826,0.0391080379486084
8,GA-25,54347.826086956535,0.04148602485656738
8,GA-25,54347.826086956535,0.037990808486938484
8,GA-25,19135.907467256337,0.04128313064575195
8,GA-25,27173.91304347826,0.0391080379486084
8,GA-25,57692.30769230769,0.038338661193847656
8,GA-25,27173.91304347826,0.041009187698364265
8,GA-25,27173.91304347826,0.03990602493286133
8,GA-25,57692.30769230769,0.03980684280395508
8,GA-25,28089.887640449437,0.03986501693725586
16,GA-25,81521.73913043477,0.06357312202453612
16,GA-25,115384.61538461538,0.06058478355407715
16,GA-25,57692.30769230769,0.05971884727478027
16,GA-25,115384.61538461538,0.05613803863525391
16,GA-25,57692.30769230769,0.057805061340332024
16,GA-25,81521.73913043477,0.061750173568725586
16,GA-25,57692.30769230769,0.059783935546875
16,GA-25,57692.30769230769,0.05787491798400879
16,GA-25,81521.73913043477,0.05747795104980469
16,GA-25,81521.73913043477,0.05907893180847167
16,GA-25,115384.61538461538,0.05945587158203125
16,GA-25,115384.61538461538,0.05794095993041992
16,GA-25,57692.30769230769,0.05845475196838379
