size,planner,makespan,reactive,expected,mpn_snt,rect_snt,time
4,GA-50,11532889.117052745,11527353.874319993,11482699.282441512,50189.83461123333,44654.59187847935,0.21748781204223636
4,GA-50,4117523.1432550894,4092810.828770635,4033886.2874417636,83636.85581332585,58924.54132887162,0.3720355033874512
4,GA-50,6482150.252391588,6467655.074893184,6350511.956849148,131638.29554244038,117143.11804403644,0.6965699195861816
4,GA-50,7059397.81656968,6999205.3508832175,7013329.4284740025,46068.388095676906,-14124.077590784991,0.5029335021972656
4,GA-50,7607676.393415015,7558992.996747276,7511146.931186452,96529.46222856268,47846.065560823314,1.1265442371368408
4,GA-50,3248375.6982449093,3203984.593649553,3241154.8241441865,7220.8741007237695,-37170.23049463285,0.19546198844909668
4,GA-50,6683764.131352702,6469917.464841767,6604501.221277326,79262.91007537674,-134583.75643555913,0.2632625102996826
4,GA-50,9559812.080528516,9548286.15462067,9417489.94014413,142322.14038438722,130796.21447654068,0.6049356460571289
4,GA-50,6703960.2536276365,6628750.287840764,6538830.742754557,165129.51087307837,89919.54508620594,0.2369692325592041
4,GA-50,6193801.607569623,6105460.4311023075,6122795.129088563,71006.47848105991,-17334.6979862554,0.25800228118896484
4,GA-50,2955615.4294429813,2922803.3964940226,2945761.0013617137,9854.428081267512,-22957.60486769117,0.4407236576080322
4,GA-50,9466043.29982146,9460053.30502491,9418669.323655466,47373.97616599313,41383.9813694451,0.3898587226867676
4,GA-50,6290561.334586316,6242316.780671659,6185646.131288692,104915.20329762343,56670.64938296657,0.20098018646240234
4,GA-50,6665634.811247305,6583871.687916455,6646468.309245798,19166.502001507208,-62596.62132934295,0.8029458522796631
4,GA-50,2925005.7927861107,2909319.9654524755,2901830.9005337413,23174.89225236932,7489.064918734133,0.4968271255493164
4,GA-50,6481328.877872618,6420180.95101273,6452620.681964362,28708.19590825401,-32439.730951633304,0.343935489654541
4,GA-50,3073178.149063281,3048939.2444555773,2988513.1144999177,84665.03456336401,60426.129955660086,0.364875078201294
4,GA-50,6534737.333549065,6495796.647628194,6534737.333549065,0.0,-38940.685920871794,0.33426356315612793
4,GA-50,1848904.2949126225,1848904.2949126225,1789990.9570309587,58913.33788166381,58913.33788166381,1.6440556049346924
4,GA-50,3479735.1002743533,3412029.765926227,3476903.1931979805,2831.9070763723,-64873.42727175356,0.4296290874481201
4,GA-50,6883378.776587472,6789880.874272213,6741280.137585303,142098.63900217038,48600.736686911434,0.22328972816467285
4,GA-50,5015180.430321144,5000418.45970073,4957151.141258197,58029.28906294704,43267.318442532785,0.2131483554840088
4,GA-50,6131798.05454664,6116975.313735204,5918072.77391344,213725.2806332,198902.53982176352,0.1529550552368164
4,GA-50,5760003.820209582,5591097.441221956,5742262.263452748,17741.5567568345,-151164.82223079167,0.15573334693908691
4,GA-50,3370781.8348026183,3301842.9754721913,3344700.702305873,26081.132496745326,-42857.726833682034,0.7114131450653076
4,GA-50,3015862.960468688,2974051.985023968,2985743.4853012394,30119.47516744817,-11691.500277271029,0.33695173263549805
4,GA-50,3511650.817424198,3464057.368618132,3472286.7189589837,39364.09846521448,-8229.350340851583,0.2752523422241211
4,GA-50,3173202.6893990133,3173202.6893990133,3077259.5024255496,95943.18697346328,95943.18697346328,0.6347949504852295
4,GA-50,952525.1544683231,943340.669407814,941585.174362288,10939.98010603548,1755.495045526186,0.3317289352416992
4,GA-50,5880362.597338607,5709113.569775607,5789819.601597095,90542.99574151076,-80706.03182148747,0.23083066940307614
4,GA-50,7296211.845366825,7248455.473959336,7042767.828368225,253444.0169986002,205687.64559111086,0.6780374050140381
4,GA-50,6843418.709779163,6792043.86915801,6764170.215130517,79248.4946486447,27873.65402749274,0.7186176776885986
4,GA-50,3108322.363826519,3027712.611128201,3054412.7872657087,53909.576560809735,-26700.176137508824,0.2096080780029297
4,GA-50,3285727.5979768154,3229905.625525584,3285727.5979768154,0.0,-55821.972451231435,0.4958248138427734
4,GA-50,6363710.583109478,6335111.176240007,6363710.583109478,0.0,-28599.406869469214,0.95940899848938
4,GA-50,3586340.6143289893,3563550.265079492,3561334.553885245,25006.060443744533,2215.711194247473,0.2816135883331299
4,GA-50,3010780.413474195,2993002.3538561594,2993847.2261862345,16933.1872879602,-844.8723300751299,0.345759391784668
4,GA-50,3088931.3807701836,3068434.986961448,2991753.436492985,97177.944277199,76681.55046846345,0.5960702896118164
4,GA-50,5971289.994087137,5845012.330287833,5874461.315406793,96828.67868034543,-29448.985118959103,0.20876812934875488
4,GA-50,3479710.750311478,3429467.1389196487,3471911.464284826,7799.286026651971,-42444.32536517689,0.20902109146118164
4,GA-50,3573035.2279465473,3547663.6384580773,3483337.03353582,89698.19441072736,64326.604922257364,0.20744895935058594
4,GA-50,11692714.26777716,11691578.1377674,11486915.575724233,205798.69205292876,204662.56204316765,0.4868810176849365
4,GA-50,6728000.2536964975,6663726.778752694,6620824.709711875,107175.54398462363,42902.069040819064,0.14155840873718262
4,GA-50,5918388.325580096,5898942.400307193,5906576.689571729,11811.63600836694,-7634.289264534599,0.2188856601715088
4,GA-50,7713491.463901012,7628127.972400972,7672158.654492701,41332.80940831266,-44030.682091729715,0.33486008644104004
4,GA-50,7781399.543899637,7636607.585702701,7717661.2361685615,63738.307731074274,-81053.65046586191,0.903966188430786
4,GA-50,7424142.0603782525,7405162.503874245,7280690.530035988,143451.53034226314,124471.97383825574,0.21443748474121094
4,GA-50,6750122.730071628,6670478.566319423,6696824.991651392,53297.738420236856,-26346.425331968814,0.15068721771240234
4,GA-50,6496689.121933947,6389078.471583495,6367500.916588028,129188.20534592123,21577.55499546789,0.3373672962188721
4,GA-50,7247549.080737999,7167864.153944047,7215763.484074695,31785.596663303677,-47899.33013064787,0.15983986854553225
4,GA-50,3664472.842332537,3570858.0954574123,3567181.882575895,97290.95975664213,3676.212881517597,0.16135478019714355
4,GA-50,6945523.7689527925,6924590.448598601,6786685.813961208,158837.95499158368,137904.63463739306,0.4358515739440918
4,GA-50,7119615.820770567,6944972.84837064,7119615.820770567,0.0,-174642.97239992768,0.6388692855834961
4,GA-50,6480936.716463253,6394155.35260181,6473306.70510048,7630.011362772435,-79151.35249866918,0.21134519577026367
4,GA-50,2909833.510330256,2863014.1627912973,2865673.6479454082,44159.86238484783,-2659.485154110473,0.2744970321655273
4,GA-50,3150242.2648567143,3134237.183395415,3116297.033578677,33945.23127803765,17940.14981673844,0.14639043807983398
4,GA-50,11658000.94229993,11647841.358020252,11482807.508519394,175193.4337805342,165033.84950085546,0.3621983528137207
4,GA-50,7349176.60422802,7271142.907875275,7310468.837701129,38707.76652689092,-39325.929825853564,0.2425379753112793
4,GA-50,3187141.736192258,3173965.578788892,3163191.849497284,23949.88669497473,10773.729291608555,0.3603780269622803
4,GA-50,3022694.014720445,3005476.885022811,2980277.4330123444,42416.581708100624,25199.452010466717,0.1720592975616455
4,GA-50,6089598.392298115,5956372.315889925,6052475.944188378,37122.4481097376,-96103.62829845212,0.25286436080932617
4,GA-50,1397277.0860257407,1391549.1491069482,1376466.6489736522,20810.43705208856,15082.50013329601,0.7879149913787842
4,GA-50,6471099.239098487,6399802.56862,6382521.310249212,88577.92884927524,17281.258370787837,0.39903378486633295
4,GA-50,1140572.0639501805,1130399.460295904,1118175.3238055985,22396.740144581767,12224.13649030542,0.7262356281280518
4,GA-50,6222415.979508192,6191872.529979767,6201573.493702052,20842.48580614012,-9700.963722283952,0.1503896713256836
4,GA-50,4073118.7857540566,4073118.7857540566,4033515.5625230325,39603.223231024574,39603.223231024574,0.7042121887207031
4,GA-50,11558478.395495495,11472263.8720187,11482316.731637845,76161.66385765187,-10052.859619142488,0.923206090927124
4,GA-50,7071863.554715154,6843684.072880058,6952796.885402631,119066.66931252276,-109112.81252257431,0.16951823234558105
4,GA-50,9527873.146517456,9527652.843321247,9418849.718265615,109023.42825184016,108803.12505563347,1.1484382152557373
4,GA-50,7262337.193656734,7237424.673209988,7174972.99160145,87364.20205528382,62451.68160853628,0.14284086227416992
4,GA-50,1388904.446157892,1376801.6896708424,1376414.571908147,12489.87424974493,387.11776269529946,1.095362663269043
4,GA-50,9540321.24980349,9500717.658651676,9418027.408739856,122293.84106363356,82690.24991182053,0.7553668022155762
4,GA-50,3334098.4019543445,3327136.727465833,3238948.5436907467,95149.85826359784,88188.18377508642,0.9427495002746582
4,GA-50,6153998.106297318,6083879.750147227,6112412.000318984,41586.105978334315,-28532.25017175544,0.3480813503265381
4,GA-50,6766692.723994709,6691823.310280113,6706437.199877659,60255.52411704977,-14613.88959754631,0.16648578643798828
4,GA-50,3528236.013729352,3436639.7464913274,3522042.0664606844,6193.947268667165,-85402.31996935699,0.5585346221923828
4,GA-50,3277370.5632269774,3261917.3414449925,3247810.0342015736,29560.52902540332,14107.307243418412,0.3817040920257568
4,GA-50,8040521.173291023,8040521.173291023,7984052.830698988,56468.34259203263,56468.34259203263,0.8446395397186279
4,GA-50,8010191.038202853,7962700.226803713,7984537.128330395,25653.90987245738,-21836.90152668301,0.15472722053527832
