size,planner,makespan,reactive,expected,mpn_snt,rect_snt,time
4,GA-50,10121.125546218418,9663.849665085192,9403.432972144803,717.6925740736151,260.4166929403891,0.20179986953735352
4,GA-50,11053.878200579942,11053.878200579942,9403.432972144803,1650.4452284351391,1650.4452284351391,0.2158489227294922
4,GA-50,9448.212809110748,8581.84664010182,9403.432972144803,44.77983696594493,-821.5863320429836,0.21613001823425293
4,GA-50,13512.462065367437,9796.773402072202,13512.462065367437,0.0,-3715.688663295236,0.21120405197143555
4,GA-50,9403.432972144803,8461.76003646461,9403.432972144803,0.0,-941.6729356801933,0.005663871765136719
4,GA-50,9860.7405962822,9860.7405962822,9403.432972144803,457.3076241373965,457.3076241373965,0.201512098312378
4,GA-50,9675.270689916466,9064.850209313936,9403.432972144803,271.8377177716629,-338.58276283086707,0.21422195434570312
4,GA-50,10323.590707402938,10323.590707402938,9403.432972144803,920.1577352581352,920.1577352581352,0.21553683280944824
4,GA-50,10002.955371259588,9845.440257905128,9403.432972144803,599.522399114785,442.00728576032446,0.2105112075805664
4,GA-50,9841.217845887022,9841.217845887022,9403.432972144803,437.7848737422192,437.7848737422192,0.21914005279541016
4,GA-50,10484.855408075426,9739.96191521822,9403.432972144803,1081.4224359306227,336.52894307341734,0.20423507690429688
4,GA-50,9693.20703919218,8087.2021061405785,9693.20703919218,0.0,-1606.0049330516013,0.008661031723022461
4,GA-50,11153.578044288326,10330.396593855294,9693.20703919218,1460.3710050961436,637.1895546631131,0.01001286506652832
4,GA-50,9403.432972144803,9258.078741488036,9403.432972144803,0.0,-145.35423065676696,0.20252585411071766
4,GA-50,10800.583069125832,10800.583069125832,9403.432972144803,1397.1500969810293,1397.1500969810293,0.2128591537475586
4,GA-50,10577.839857425222,10375.376057360476,9403.432972144803,1174.4068852804194,971.9430852156728,0.20348119735717773
4,GA-50,10231.582231236707,9196.00035111683,9403.432972144803,828.1492590919062,-207.43262102797237,0.2209029197692871
4,GA-50,9935.061011464852,9935.061011464852,9693.20703919218,241.8539722726728,241.8539722726728,0.006371021270751953
4,GA-50,10171.784280646196,9222.736148216403,9403.432972144803,768.3513085013929,-180.69682392839783,0.20718169212341309
4,GA-50,9403.432972144803,8760.99409910585,9403.432972144803,0.0,-642.4388730389527,0.20462298393249512
4,GA-50,9403.432972144803,8130.437434739634,9403.432972144803,0.0,-1272.9955374051688,0.20324206352233887
4,GA-50,9403.432972144803,9287.891088691718,9403.432972144803,0.0,-115.54188345308468,0.21839690208435056
4,GA-50,9403.432972144803,9139.322320741563,9403.432972144803,0.0,-264.1106514032381,0.2175288200378418
4,GA-50,9730.433190046624,9169.637909352141,9403.432972144803,327.00021790182115,-233.79506279266388,0.21699094772338867
4,GA-50,10257.791947564741,10244.418232593212,9403.432972144803,854.3589754199365,840.9852604484095,0.2179672718048096
4,GA-50,9880.166107712563,9466.886796181012,9693.20703919218,186.9590685203821,-226.32024301116866,0.005642890930175781
4,GA-50,9403.432972144803,7868.613507753908,9403.432972144803,0.0,-1534.8194643908935,0.21872591972351074
4,GA-50,9603.248700856417,9603.248700856417,9403.432972144803,199.81572871161185,199.81572871161185,0.2046537399291992
4,GA-50,10138.934364329996,8844.45885360851,9403.432972144803,735.5013921851931,-558.9741185362927,0.2189199924468994
4,GA-50,9704.187660444135,9176.980066259992,9403.432972144803,300.75468829933203,-226.45290588481114,0.005903959274291992
4,GA-50,10368.229363777951,10368.229363777951,9403.432972144803,964.7963916331482,964.7963916331482,0.21455788612365725
4,GA-50,9997.9745656123,9117.511086693532,9403.432972144803,594.5415934674967,-285.921885451271,0.2225637435913086
4,GA-50,11349.050310534472,10930.132804259723,9693.20703919218,1655.8432713422915,1236.9257650675445,0.005805015563964844
4,GA-50,10077.690081999692,10050.502946751663,9403.432972144803,674.2571098548888,647.0699746068602,0.2047932147979737
4,GA-50,9700.152141670269,9700.152141670269,9403.432972144803,296.719169525466,296.719169525466,0.20509004592895508
4,GA-50,9937.956949017202,9599.714878480016,9403.432972144803,534.5239768723986,196.28190633521442,0.21630215644836426
4,GA-50,10589.88235728535,9747.828563942094,9403.432972144803,1186.4493851405475,344.3955917972908,0.2169640064239502
4,GA-50,9512.834162517453,9129.521825341137,9403.432972144803,109.40119037264958,-273.9111468036681,0.20178794860839844
4,GA-50,14370.372960305092,13938.000413353646,13512.462065367437,857.910894937655,425.5383479862085,0.21344709396362305
4,GA-50,9978.009993791387,9978.009993791387,9403.432972144803,574.5770216465844,574.5770216465844,0.21968889236450195
4,GA-50,10425.485539181593,10425.485539181593,9403.432972144803,1022.0525670367896,1022.0525670367896,0.20461487770080566
4,GA-50,9514.92466011464,8559.963016598747,9403.432972144803,111.49168796983759,-843.4699555460556,0.22224092483520508
4,GA-50,9403.432972144803,8944.265398024676,9403.432972144803,0.0,-459.16757412012703,0.2102360725402832
4,GA-50,9693.20703919218,9359.356173293487,9693.20703919218,0.0,-333.8508658986939,0.005901098251342773
4,GA-50,13949.99477926936,13338.031490465566,13512.462065367437,437.5327139019228,-174.4305749018713,0.2071330547332764
4,GA-50,10445.962065040445,9684.321367412973,9403.432972144803,1042.52909289564,280.8883952681699,0.006003856658935547
4,GA-50,10528.495725306959,10415.260229991329,9403.432972144803,1125.0627531621576,1011.8272578465258,0.21351313591003407
4,GA-50,10094.47015913419,9734.0013164562,9403.432972144803,691.0371869893878,330.56834431139765,0.22323203086853027
4,GA-50,9403.432972144803,8227.438137555579,9403.432972144803,0.0,-1175.9948345892246,0.2260711193084717
