size,planner,makespan,time
4,GA,75000.0,0.03168010711669922
4,GA,75000.0,0.02872300148010254
4,GA,75000.0,0.030432939529418945
4,GA,75000.0,0.02881789207458496
4,GA,75000.0,0.02896404266357422
4,GA,75000.0,0.028361082077026367
4,GA,75000.0,0.02904915809631348
4,GA,75000.0,0.02981090545654297
4,GA,75000.0,0.02884697914123535
4,GA,75000.0,0.029686927795410163
4,GA,75000.0,0.027652263641357425
4,GA,75000.0,0.02834320068359375
4,GA,75000.0,0.028174161911010742
4,GA,75000.0,0.031198978424072262
4,GA,75000.0,0.028483867645263675
4,GA,150000.0,0.030098915100097656
4,GA,112500.0,0.027145862579345703
4,GA,75000.0,0.02752089500427246
4,GA,75000.0,0.02921724319458008
4,GA,75000.0,0.02629709243774414
4,GA,75000.0,0.02599978446960449
4,GA,75000.0,0.026248931884765625
4,GA,75000.0,0.026502132415771484
4,GA,75000.0,0.027406930923461914
4,GA,75000.0,0.027383089065551758
4,GA,75000.0,0.0282282829284668
4,GA,75000.0,0.02777719497680664
4,GA,75000.0,0.028402090072631836
4,GA,75000.0,0.027019023895263672
4,GA,75000.0,0.02628016471862793
4,GA,75000.0,0.026212215423583984
4,GA,75000.0,0.026736021041870117
4,GA,150000.0,0.026981115341186523
4,GA,75000.0,0.027360916137695312
4,GA,75000.0,0.028436183929443363
4,GA,75000.0,0.0287172794342041
4,GA,75000.0,0.02721500396728516
4,GA,75000.0,0.027990102767944336
4,GA,75000.0,0.027245759963989258
4,GA,75000.0,0.028831958770751957
4,GA,75000.0,0.027798175811767575
4,GA,75000.0,0.029857158660888675
4,GA,75000.0,0.028021812438964844
4,GA,75000.0,0.0274660587310791
4,GA,75000.0,0.027040958404541016
4,GA,75000.0,0.027540922164916992
4,GA,75000.0,0.02739691734313965
4,GA,75000.0,0.027302980422973636
4,GA,75000.0,0.027015209197998047
4,GA,75000.0,0.02752995491027832
4,GA,75000.0,0.0273590087890625
4,GA,75000.0,0.027048826217651367
4,GA,75000.0,0.027252912521362305
4,GA,75000.0,0.027336835861206055
4,GA,75000.0,0.027163267135620117
4,GA,75000.0,0.027197837829589844
4,GA,75000.0,0.0274958610534668
4,GA,75000.0,0.02737998962402344
4,GA,75000.0,0.028549909591674805
4,GA,75000.0,0.0279538631439209
4,GA,75000.0,0.027444124221801758
4,GA,75000.0,0.027866125106811523
4,GA,75000.0,0.0285029411315918
4,GA,75000.0,0.03229784965515137
4,GA,112500.0,0.02916407585144043
4,GA,75000.0,0.029771089553833008
4,GA,75000.0,0.028879165649414062
4,GA,75000.0,0.02803993225097656
4,GA,75000.0,0.028176069259643555
4,GA,75000.0,0.028543949127197262
4,GA,75000.0,0.02812480926513672
4,GA,75000.0,0.028262853622436523
4,GA,75000.0,0.028373003005981445
4,GA,75000.0,0.028849124908447262
4,GA,75000.0,0.028506994247436523
4,GA,75000.0,0.02850580215454102
4,GA,75000.0,0.02814793586730957
4,GA,75000.0,0.034214019775390625
4,GA,75000.0,0.0311281681060791
4,GA,75000.0,0.029770851135253906
4,GA,75000.0,0.03448796272277832
4,GA,75000.0,0.03296995162963867
4,GA,75000.0,0.032907724380493164
4,GA,75000.0,0.0321958065032959
4,GA,75000.0,0.03123998641967773
4,GA,75000.0,0.0343019962310791
4,GA,75000.0,0.03126668930053711
4,GA,75000.0,0.03328418731689453
4,GA,75000.0,0.031481027603149414
4,GA,75000.0,0.029820919036865238
4,GA,75000.0,0.029402971267700195
4,GA,75000.0,0.03259015083312988
4,GA,75000.0,0.02925705909729004
4,GA,75000.0,0.03149604797363281
4,GA,75000.0,0.033170223236083984
4,GA,75000.0,0.031805992126464844
4,GA,75000.0,0.03057408332824707
4,GA,75000.0,0.030785083770751957
4,GA,75000.0,0.030305147171020508
4,GA,75000.0,0.030010223388671875
4,GA,75000.0,0.03235578536987305
4,GA,75000.0,0.03645801544189453
4,GA,75000.0,0.031347990036010735
4,GA,75000.0,0.03035688400268555
4,GA,75000.0,0.03053998947143555
4,GA,75000.0,0.02990126609802246
4,GA,75000.0,0.0363919734954834
4,GA,75000.0,0.030882835388183594
4,GA,75000.0,0.030127763748168945
4,GA,75000.0,0.030534982681274414
4,GA,75000.0,0.03039383888244629
4,GA,75000.0,0.030476093292236325
4,GA,75000.0,0.030308961868286133
4,GA,75000.0,0.03035426139831543
4,GA,75000.0,0.032232046127319336
4,GA,75000.0,0.030585050582885742
4,GA,75000.0,0.03251910209655762
4,GA,75000.0,0.031416893005371094
4,GA,75000.0,0.0312042236328125
4,GA,75000.0,0.03133702278137207
4,GA,75000.0,0.03146982192993164
4,GA,75000.0,0.03830218315124512
4,GA,75000.0,0.03820490837097168
4,GA,75000.0,0.035440921783447266
4,GA,75000.0,0.032037973403930664
4,GA,75000.0,0.032438039779663086
4,GA,75000.0,0.031482934951782234
4,GA,75000.0,0.033788204193115234
4,GA,75000.0,0.03465080261230469
4,GA,75000.0,0.03362107276916504
4,GA,75000.0,0.03243398666381836
4,GA,75000.0,0.03482270240783692
4,GA,75000.0,0.035243988037109375
4,GA,75000.0,0.0443272590637207
4,GA,75000.0,0.03861689567565918
4,GA,75000.0,0.032811880111694336
4,GA,75000.0,0.0335237979888916
4,GA,75000.0,0.03700399398803711
4,GA,75000.0,0.04021978378295898
4,GA,75000.0,0.037505149841308594
4,GA,75000.0,0.037997961044311516
4,GA,75000.0,0.04494428634643555
4,GA,75000.0,0.04128122329711914
4,GA,75000.0,0.040493249893188484
4,GA,75000.0,0.047672033309936516
4,GA,75000.0,0.04773092269897461
4,GA,75000.0,0.03871893882751465
4,GA,75000.0,0.03975415229797363
4,GA,75000.0,0.04181194305419922
4,GA,75000.0,0.039469003677368164
4,GA,75000.0,0.038728952407836914
4,GA,75000.0,0.04127287864685058
4,GA,75000.0,0.0362858772277832
4,GA,75000.0,0.03667402267456055
4,GA,75000.0,0.0399022102355957
4,GA,75000.0,0.048558950424194336
4,GA,75000.0,0.03879976272583008
4,GA,75000.0,0.03599214553833008
4,GA,75000.0,0.0365300178527832
4,GA,75000.0,0.03612804412841797
4,GA,75000.0,0.03918004035949707
4,GA,75000.0,0.0368802547454834
4,GA,75000.0,0.03587174415588379
4,GA,75000.0,0.0376131534576416
4,GA,75000.0,0.04013633728027344
4,GA,75000.0,0.03704404830932617
4,GA,75000.0,0.03930211067199707
4,GA,75000.0,0.0376589298248291
4,GA,75000.0,0.03720688819885254
4,GA,75000.0,0.03766298294067383
4,GA,75000.0,0.037602901458740234
4,GA,75000.0,0.03705787658691406
4,GA,75000.0,0.03711915016174317
4,GA,75000.0,0.03862786293029785
4,GA,75000.0,0.06367802619934082
4,GA,75000.0,0.048577070236206055
4,GA,75000.0,0.045357942581176765
4,GA,75000.0,0.04473710060119629
4,GA,75000.0,0.0484161376953125
4,GA,75000.0,0.05346512794494629
4,GA,75000.0,0.0485529899597168
4,GA,75000.0,0.03880810737609863
4,GA,75000.0,0.043399810791015625
4,GA,75000.0,0.054591894149780266
4,GA,75000.0,0.056863069534301765
4,GA,75000.0,0.04736614227294922
4,GA,75000.0,0.056294918060302734
4,GA,75000.0,0.0538480281829834
4,GA,75000.0,0.05588674545288086
4,GA,75000.0,0.06007814407348633
4,GA,75000.0,0.05835103988647461
4,GA,75000.0,0.0587148666381836
4,GA,75000.0,0.04779505729675293
4,GA,75000.0,0.057751893997192376
4,GA,75000.0,0.05368494987487793
4,GA,75000.0,0.0589289665222168
4,GA,75000.0,0.05440378189086914
4,GA,75000.0,0.05000877380371094
4,GA,75000.0,0.05422520637512207
4,GA,75000.0,0.048938989639282234
4,GA,75000.0,0.056856870651245124
4,GA,75000.0,0.05699515342712402
4,GA,75000.0,0.06676411628723145
4,GA,75000.0,0.10818004608154297
4,GA,75000.0,0.0781400203704834
4,GA,75000.0,0.06370115280151367
4,GA,75000.0,0.07053709030151367
4,GA,75000.0,0.061277151107788086
4,GA,75000.0,0.05624818801879883
4,GA,75000.0,0.05635404586791992
4,GA,75000.0,0.04933786392211914
4,GA,75000.0,0.0549159049987793
4,GA,75000.0,0.05363893508911133
4,GA,75000.0,0.04546785354614258
4,GA,75000.0,0.05220198631286621
4,GA,75000.0,0.05859684944152833
4,GA,75000.0,0.05169892311096192
4,GA,75000.0,0.042526960372924805
4,GA,75000.0,0.06499290466308594
4,GA,75000.0,0.059596061706542976
4,GA,75000.0,0.060720205307006836
4,GA,75000.0,0.05558204650878906
4,GA,75000.0,0.060237884521484375
4,GA,75000.0,0.08490800857543945
4,GA,75000.0,0.05744600296020508
4,GA,75000.0,0.05862879753112792
4,GA,75000.0,0.06725907325744629
4,GA,150000.0,0.08902311325073242
4,GA,75000.0,0.062143802642822266
4,GA,75000.0,0.06316804885864258
4,GA,75000.0,0.057420015335083015
4,GA,75000.0,0.06372594833374022
4,GA,75000.0,0.060120820999145515
4,GA,75000.0,0.05953383445739746
4,GA,75000.0,0.051136016845703125
4,GA,75000.0,0.05608701705932617
4,GA,75000.0,0.0581967830657959
4,GA,75000.0,0.06475496292114258
4,GA,75000.0,0.05784797668457031
4,GA,75000.0,0.05937600135803223
4,GA,75000.0,0.0545351505279541
4,GA,75000.0,0.053086042404174805
4,GA,75000.0,0.05424404144287109
4,GA,75000.0,0.049930810928344734
4,GA,75000.0,0.055695772171020515
4,GA,75000.0,0.06581401824951172
4,GA,75000.0,0.047613859176635735
4,GA,75000.0,0.06256103515625
4,GA,75000.0,0.06029081344604492
4,GA,75000.0,0.06443095207214355
4,GA,75000.0,0.06257200241088867
4,GA,75000.0,0.04629802703857422
4,GA,75000.0,0.04944586753845215
4,GA,75000.0,0.06229496002197265
4,GA,75000.0,0.05730199813842773
4,GA,75000.0,0.05030608177185058
4,GA,75000.0,0.05936288833618164
4,GA,75000.0,0.05262613296508789
4,GA,75000.0,0.05248308181762695
4,GA,150000.0,0.10221290588378906
4,GA,75000.0,0.10189604759216307
4,GA,75000.0,0.11429810523986815
4,GA,75000.0,0.0815589427947998
4,GA,75000.0,0.09567618370056152
4,GA,75000.0,0.10895013809204103
4,GA,75000.0,0.07391881942749022
4,GA,75000.0,0.08584284782409668
4,GA,75000.0,0.06484508514404297
4,GA,75000.0,0.10197687149047853
4,GA,75000.0,0.09775614738464357
4,GA,75000.0,0.10233402252197266
4,GA,75000.0,0.0910630226135254
4,GA,75000.0,0.08060407638549805
4,GA,75000.0,0.0786750316619873
4,GA,75000.0,0.06571602821350098
4,GA,75000.0,0.0720529556274414
4,GA,75000.0,0.07108807563781737
4,GA,75000.0,0.07221412658691406
4,GA,75000.0,0.06264090538024902
4,GA,75000.0,0.07646703720092772
4,GA,75000.0,0.06397080421447754
4,GA,75000.0,0.08001208305358888
4,GA,75000.0,0.08176517486572266
4,GA,75000.0,0.10023903846740724
4,GA,75000.0,0.12034296989440918
4,GA,75000.0,0.07300019264221191
4,GA,75000.0,0.07622194290161133
4,GA,75000.0,0.06299209594726562
4,GA,75000.0,0.09399104118347168
4,GA,75000.0,0.06538701057434082
4,GA,75000.0,0.07459115982055664
4,GA,75000.0,0.08857297897338867
4,GA,75000.0,0.07505607604980469
4,GA,75000.0,0.10196304321289062
4,GA,75000.0,0.08163785934448242
4,GA,75000.0,0.07807111740112305
4,GA,75000.0,0.07634997367858888
4,GA,75000.0,0.07357025146484375
4,GA,75000.0,0.07797002792358397
4,GA,75000.0,0.07559919357299805
4,GA,75000.0,0.08748483657836914
4,GA,75000.0,0.10042810440063477
4,GA,75000.0,0.08806610107421875
4,GA,75000.0,0.0980980396270752
4,GA,75000.0,0.1166379451751709
4,GA,75000.0,0.08114981651306152
4,GA,75000.0,0.08542680740356445
4,GA,75000.0,0.07613110542297362
4,GA,75000.0,0.07432913780212402
4,GA,75000.0,0.06914901733398438
4,GA,75000.0,0.07057499885559082
4,GA,75000.0,0.08661413192749022
4,GA,75000.0,0.0763709545135498
4,GA,75000.0,0.0732419490814209
4,GA,75000.0,0.0819246768951416
4,GA,75000.0,0.06672787666320801
4,GA,75000.0,0.0748441219329834
4,GA,75000.0,0.08871722221374513
4,GA,75000.0,0.09774208068847656
4,GA,75000.0,0.0827629566192627
4,GA,75000.0,0.07445693016052246
4,GA,75000.0,0.07193493843078612
4,GA,75000.0,0.09233403205871582
4,GA,75000.0,0.09128189086914062
4,GA,75000.0,0.08836603164672853
4,GA,75000.0,0.06940889358520508
4,GA,75000.0,0.06760883331298828
4,GA,75000.0,0.07985687255859375
4,GA,75000.0,0.08642911911010742
4,GA,75000.0,0.08739185333251953
4,GA,75000.0,0.0800318717956543
4,GA,75000.0,0.0773930549621582
4,GA,75000.0,0.08303976058959961
4,GA,75000.0,0.07151103019714355
4,GA,75000.0,0.0950620174407959
4,GA,75000.0,0.09930300712585448
4,GA,75000.0,0.07770395278930664
4,GA,75000.0,0.0762789249420166
4,GA,75000.0,0.07411885261535645
4,GA,75000.0,0.08231520652770996
4,GA,75000.0,0.0905001163482666
4,GA,75000.0,0.11082911491394044
4,GA,75000.0,0.08293890953063965
4,GA,75000.0,0.08473372459411621
4,GA,75000.0,0.08052992820739746
4,GA,75000.0,0.09578394889831544
4,GA,75000.0,0.12532305717468262
4,GA,75000.0,0.0983901023864746
4,GA,75000.0,0.08320093154907228
4,GA,75000.0,0.07939004898071289
4,GA,75000.0,0.08494997024536133
4,GA,75000.0,0.08223104476928711
4,GA,75000.0,0.07557010650634766
4,GA,75000.0,0.08215594291687013
4,GA,75000.0,0.0859229564666748
4,GA,75000.0,0.08256220817565918
4,GA,75000.0,0.10052204132080078
4,GA,75000.0,0.08355188369750978
4,GA,75000.0,0.08586978912353516
4,GA,75000.0,0.061548948287963874
4,GA,75000.0,0.08657407760620117
4,GA,75000.0,0.08751106262207031
4,GA,75000.0,0.07215118408203125
4,GA,75000.0,0.07087326049804688
4,GA,75000.0,0.0710897445678711
4,GA,75000.0,0.06810283660888672
4,GA,75000.0,0.07245683670043945
4,GA,75000.0,0.08401799201965332
4,GA,75000.0,0.07044124603271484
4,GA,75000.0,0.08346414566040039
4,GA,75000.0,0.08024907112121582
4,GA,75000.0,0.07878589630126953
4,GA,75000.0,0.09026098251342772
4,GA,75000.0,0.0879678726196289
4,GA,75000.0,0.07485079765319824
4,GA,75000.0,0.08137202262878418
4,GA,75000.0,0.09277129173278807
4,GA,75000.0,0.09001994132995605
4,GA,75000.0,0.08210396766662598
4,GA,75000.0,0.06627702713012695
4,GA,75000.0,0.07033276557922362
4,GA,75000.0,0.08319783210754395
4,GA,75000.0,0.07138681411743164
4,GA,75000.0,0.07325482368469237
4,GA,75000.0,0.09251689910888672
4,GA,75000.0,0.08068299293518066
4,GA,75000.0,0.0724191665649414
4,GA,75000.0,0.08183503150939941
4,GA,75000.0,0.07555389404296875
4,GA,75000.0,0.08389568328857422
4,GA,75000.0,0.07536911964416504
4,GA,75000.0,0.06472206115722656
4,GA,75000.0,0.06994318962097168
4,GA,75000.0,0.07978534698486328
4,GA,75000.0,0.07346987724304199
4,GA,75000.0,0.08746099472045897
4,GA,75000.0,0.09823203086853027
4,GA,75000.0,0.07967686653137207
4,GA,75000.0,0.062152862548828125
4,GA,75000.0,0.07476210594177246
4,GA,75000.0,0.07447504997253418
4,GA,75000.0,0.06676888465881348
4,GA,75000.0,0.08587098121643066
4,GA,75000.0,0.08663201332092285
4,GA,75000.0,0.06825375556945801
4,GA,75000.0,0.07937407493591309
4,GA,75000.0,0.0772240161895752
4,GA,112500.0,0.07287025451660156
4,GA,75000.0,0.07797098159790039
4,GA,75000.0,0.07059097290039062
4,GA,75000.0,0.07350993156433105
4,GA,75000.0,0.06931304931640625
4,GA,75000.0,0.07587003707885742
4,GA,75000.0,0.07032084465026855
4,GA,75000.0,0.07945084571838379
4,GA,75000.0,0.08135986328125
4,GA,75000.0,0.07355403900146484
4,GA,75000.0,0.07183313369750978
4,GA,75000.0,0.08791589736938478
4,GA,75000.0,0.07905292510986328
4,GA,75000.0,0.08123898506164551
4,GA,75000.0,0.10335397720336914
4,GA,75000.0,0.0703890323638916
4,GA,75000.0,0.07906603813171388
4,GA,75000.0,0.0764310359954834
4,GA,75000.0,0.0730900764465332
4,GA,75000.0,0.0879509449005127
4,GA,75000.0,0.08334898948669434
4,GA,75000.0,0.07396101951599121
4,GA,75000.0,0.0627140998840332
4,GA,75000.0,0.06666898727416992
4,GA,75000.0,0.06781220436096191
4,GA,75000.0,0.08027076721191406
4,GA,75000.0,0.08502388000488281
4,GA,75000.0,0.07078194618225098
4,GA,75000.0,0.07434391975402832
4,GA,75000.0,0.07402777671813965
4,GA,75000.0,0.07585406303405763
4,GA,75000.0,0.08396100997924805
4,GA,75000.0,0.0713951587677002
4,GA,75000.0,0.07559776306152344
4,GA,75000.0,0.08720993995666504
4,GA,75000.0,0.08870911598205566
4,GA,75000.0,0.07593393325805664
4,GA,75000.0,0.06413984298706055
4,GA,75000.0,0.07582616806030272
4,GA,75000.0,0.06647896766662598
4,GA,75000.0,0.07763981819152832
4,GA,75000.0,0.07813405990600586
4,GA,75000.0,0.07991600036621094
4,GA,75000.0,0.0962200164794922
4,GA,75000.0,0.06887698173522949
4,GA,75000.0,0.06758809089660645
4,GA,75000.0,0.0801081657409668
4,GA,75000.0,0.0798957347869873
4,GA,75000.0,0.0912330150604248
4,GA,75000.0,0.06898903846740723
4,GA,75000.0,0.07924413681030272
4,GA,75000.0,0.0692899227142334
4,GA,75000.0,0.08945298194885254
4,GA,75000.0,0.0786740779876709
4,GA,75000.0,0.07185721397399902
4,GA,75000.0,0.06482815742492676
4,GA,75000.0,0.07911300659179688
4,GA,75000.0,0.07789015769958496
4,GA,75000.0,0.07246208190917969
4,GA,75000.0,0.07343316078186035
4,GA,75000.0,0.09011101722717284
4,GA,75000.0,0.1320970058441162
4,GA,75000.0,0.09113764762878418
4,GA,75000.0,0.08075904846191406
4,GA,75000.0,0.07265305519104004
4,GA,75000.0,0.0981900691986084
4,GA,75000.0,0.06741714477539062
4,GA,75000.0,0.07407212257385254
4,GA,75000.0,0.07589507102966309
4,GA,75000.0,0.08791589736938478
4,GA,75000.0,0.09836316108703612
4,GA,75000.0,0.07662582397460938
4,GA,75000.0,0.08145308494567871
4,GA,75000.0,0.07776689529418945
4,GA,75000.0,0.08499383926391603
4,GA,75000.0,0.07631206512451172
4,GA,75000.0,0.08029007911682129
4,GA,75000.0,0.0807487964630127
4,GA,75000.0,0.07477188110351562
4,GA,75000.0,0.08422398567199707
4,GA,75000.0,0.07778406143188478
4,GA,75000.0,0.07356500625610353
4,GA,75000.0,0.08023190498352051
4,GA,75000.0,0.06833887100219728
4,GA,75000.0,0.07950592041015625
4,GA,75000.0,0.06988120079040527
4,GA,75000.0,0.061938285827636726
4,GA,75000.0,0.06350898742675781
4,GA,75000.0,0.07213091850280763
4,GA,75000.0,0.07922601699829103
4,GA,75000.0,0.07425618171691895
4,GA,75000.0,0.07748985290527344
4,GA,75000.0,0.07026791572570801
8,GA,150000.0,0.09597611427307128
8,GA,150000.0,0.09551000595092772
8,GA,150000.0,0.08515119552612305
8,GA,150000.0,0.08284187316894531
8,GA,150000.0,0.08144187927246094
8,GA,150000.0,0.08216691017150879
8,GA,150000.0,0.08077383041381836
8,GA,150000.0,0.11156392097473143
8,GA,150000.0,0.09335494041442872
8,GA,150000.0,0.08208990097045897
8,GA,150000.0,0.09742498397827147
8,GA,150000.0,0.09753704071044922
8,GA,187500.0,0.08513617515563965
8,GA,150000.0,0.09518098831176758
8,GA,150000.0,0.09821105003356934
8,GA,150000.0,0.08906030654907228
8,GA,150000.0,0.09695076942443848
8,GA,150000.0,0.1129307746887207
8,GA,150000.0,0.1108551025390625
8,GA,150000.0,0.08199501037597656
8,GA,150000.0,0.09532403945922853
8,GA,150000.0,0.1064300537109375
8,GA,150000.0,0.08614921569824219
8,GA,150000.0,0.11623716354370114
8,GA,150000.0,0.11870908737182614
8,GA,150000.0,0.09865689277648926
8,GA,150000.0,0.09198880195617676
8,GA,150000.0,0.0802450180053711
8,GA,150000.0,0.08377599716186522
8,GA,150000.0,0.08789706230163574
8,GA,150000.0,0.09780406951904297
8,GA,150000.0,0.0885920524597168
8,GA,150000.0,0.09526205062866212
8,GA,150000.0,0.09839701652526857
8,GA,150000.0,0.08595514297485353
8,GA,150000.0,0.08205413818359375
8,GA,150000.0,0.10928606986999513
8,GA,150000.0,0.0889437198638916
8,GA,150000.0,0.10067319869995116
8,GA,150000.0,0.10060787200927734
8,GA,150000.0,0.0915987491607666
8,GA,150000.0,0.10411906242370604
8,GA,150000.0,0.0990469455718994
8,GA,150000.0,0.23854804039001465
8,GA,150000.0,0.11732888221740725
8,GA,150000.0,0.1044619083404541
8,GA,150000.0,0.08943414688110353
8,GA,150000.0,0.10970902442932128
8,GA,150000.0,0.1012287139892578
8,GA,150000.0,0.0985260009765625
8,GA,225000.0,0.10163307189941406
8,GA,150000.0,0.10591506958007812
8,GA,150000.0,0.10780477523803712
8,GA,150000.0,0.1134340763092041
8,GA,150000.0,0.10264277458190918
8,GA,150000.0,0.10778689384460448
8,GA,150000.0,0.1453700065612793
8,GA,150000.0,0.11207818984985353
8,GA,150000.0,0.0996718406677246
8,GA,150000.0,0.10927104949951172
8,GA,150000.0,0.11422204971313475
8,GA,150000.0,0.11347270011901855
8,GA,150000.0,0.12851786613464355
8,GA,150000.0,0.10158896446228027
8,GA,150000.0,0.11124205589294434
8,GA,150000.0,0.10401272773742676
8,GA,150000.0,0.1086130142211914
8,GA,225000.0,0.10679984092712402
8,GA,150000.0,0.10808110237121582
8,GA,150000.0,0.129105806350708
8,GA,150000.0,0.09613704681396484
8,GA,150000.0,0.1019747257232666
8,GA,150000.0,0.11075782775878906
8,GA,150000.0,0.09967994689941406
8,GA,150000.0,0.10622596740722656
8,GA,150000.0,0.10266780853271484
8,GA,150000.0,0.108018159866333
8,GA,150000.0,0.08977603912353516
8,GA,150000.0,0.09834003448486328
8,GA,150000.0,0.0969090461730957
8,GA,150000.0,0.11411094665527345
