size,planner,makespan,reactive,expected,mpn_snt,rect_snt,time
4,HEFT,2143497.548365428,2104078.6597767696,2012662.536056654,130835.01230877404,91416.12372011553,0.015502214431762697
4,HEFT,2155360.1302193864,2155360.1302193864,2012662.536056654,142697.59416273233,142697.59416273233,0.019320011138916016
4,HEFT,2089194.1046661774,2071523.8566805338,2012662.536056654,76531.56860952359,58861.32062387979,0.019021034240722656
4,HEFT,2053082.9725696947,2039955.7085199724,2012662.536056654,40420.43651304068,27293.17246331833,0.017477989196777344
4,HEFT,2119159.4600786446,2023762.9563102624,2012662.536056654,106496.9240219905,11100.420253608376,0.016019821166992188
4,HEFT,2070624.7535072,2055839.9552989018,2012662.536056654,57962.21745054564,43177.41924224794,0.010950088500976562
4,HEFT,2072181.4477334812,2039913.6908611052,2012662.536056654,59518.91167682735,27251.15480445139,0.009276390075683594
4,HEFT,2119612.4928876893,2030397.7686256128,2012662.536056654,106949.95683103519,17735.232568958774,0.009299993515014648
4,HEFT,2117166.8406725144,2064348.095770244,2012662.536056654,104504.30461586034,51685.55971358996,0.012801170349121094
4,HEFT,2082058.8006374063,2065747.140771396,2012662.536056654,69396.26458075222,53084.6047147417,0.009882688522338869
4,HEFT,2100095.4400079893,2066060.578933716,2012662.536056654,87432.90395133478,53398.04287706199,0.010416984558105469
4,HEFT,2188063.52131445,2188063.52131445,2012662.536056654,175400.98525779598,175400.98525779598,0.011292219161987305
4,HEFT,2271772.2434198298,2211367.6605233117,2012662.536056654,259109.7073631757,198705.12446665808,0.008852958679199219
4,HEFT,2079353.029720717,2039732.8335863303,2012662.536056654,66690.49366406327,27070.297529676463,0.008997917175292969
4,HEFT,2087421.7608468712,2082545.3514668485,2012662.536056654,74759.22479021712,69882.81541019423,0.009259700775146484
4,HEFT,2155116.929729649,2139257.980305178,2012662.536056654,142454.39367299527,126595.44424852404,0.008574962615966797
4,HEFT,2225105.9767122986,2198736.8436032124,2012662.536056654,212443.4406556445,186074.30754655832,0.00835561752319336
4,HEFT,2145413.799609479,2145413.799609479,2012662.536056654,132751.26355282494,132751.26355282494,0.013544082641601562
4,HEFT,2309176.207508551,2291152.712892339,2012662.536056654,296513.6714518969,278490.17683568504,0.016288042068481445
4,HEFT,2232498.358059782,2190507.065138102,2012662.536056654,219835.822003128,177844.52908144798,0.054221153259277344
4,HEFT,2189534.3588269027,2149668.040929076,2012662.536056654,176871.82277024863,137005.5048724217,0.013612985610961914
4,HEFT,2092570.183450994,2028778.329784404,2012662.536056654,79907.64739434003,16115.793727749493,0.01119399070739746
4,HEFT,2099759.0140598915,2088016.2016753529,2012662.536056654,87096.4780032374,75353.66561869881,0.00954294204711914
4,HEFT,2308061.509656128,2223963.2984966324,2012662.536056654,295398.97359947395,211300.76243997828,0.009859085083007812
