size,planner,makespan,time
4,HEFT,37500.0,4.601478576660156e-05
4,HEFT,37500.0,4.1961669921875e-05
4,HEFT,37500.0,4.410743713378906e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,2.7179718017578125e-05
4,HEFT,37500.0,2.694129943847656e-05
4,HEFT,37500.0,4.38690185546875e-05
4,HEFT,37500.0,3.266334533691406e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,4.410743713378906e-05
4,HEFT,37500.0,4.410743713378906e-05
4,HEFT,37500.0,4.410743713378906e-05
4,HEFT,37500.0,4.100799560546875e-05
4,HEFT,37500.0,4.1961669921875e-05
4,HEFT,37500.0,4.1961669921875e-05
4,HEFT,37500.0,3.981590270996094e-05
4,HEFT,37500.0,4.1961669921875e-05
4,HEFT,37500.0,2.8133392333984368e-05
4,HEFT,37500.0,2.694129943847656e-05
4,HEFT,37500.0,2.6702880859375e-05
4,HEFT,37500.0,5.197525024414063e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,4.100799560546875e-05
4,HEFT,37500.0,4.076957702636719e-05
4,HEFT,37500.0,5.698204040527344e-05
4,HEFT,37500.0,2.8133392333984368e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,2.6702880859375e-05
4,HEFT,37500.0,3.0994415283203125e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,4.720687866210938e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,3.695487976074219e-05
4,HEFT,37500.0,3.814697265625e-05
4,HEFT,37500.0,2.694129943847656e-05
4,HEFT,37500.0,4.124641418457031e-05
4,HEFT,37500.0,4.100799560546875e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,4.673004150390625e-05
4,HEFT,37500.0,3.0279159545898438e-05
4,HEFT,37500.0,2.8371810913085938e-05
4,HEFT,37500.0,4.00543212890625e-05
4,HEFT,37500.0,2.694129943847656e-05
4,HEFT,37500.0,4.506111145019531e-05
4,HEFT,37500.0,3.0994415283203125e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,4.482269287109375e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,4.315376281738281e-05
4,HEFT,37500.0,5.197525024414063e-05
4,HEFT,37500.0,4.00543212890625e-05
4,HEFT,37500.0,3.695487976074219e-05
4,HEFT,37500.0,2.6702880859375e-05
4,HEFT,37500.0,3.886222839355469e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,2.6226043701171875e-05
4,HEFT,37500.0,3.910064697265625e-05
4,HEFT,37500.0,4.029273986816406e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,4.410743713378906e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,4.00543212890625e-05
4,HEFT,37500.0,2.9325485229492188e-05
4,HEFT,37500.0,4.410743713378906e-05
4,HEFT,37500.0,2.8133392333984368e-05
4,HEFT,37500.0,2.8133392333984368e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,2.9802322387695312e-05
4,HEFT,37500.0,4.00543212890625e-05
4,HEFT,37500.0,3.0040740966796875e-05
4,HEFT,37500.0,4.029273986816406e-05
4,HEFT,37500.0,5.793571472167969e-05
4,HEFT,37500.0,4.291534423828125e-05
4,HEFT,37500.0,4.1961669921875e-05
4,HEFT,37500.0,4.029273986816406e-05
4,HEFT,37500.0,2.7179718017578125e-05
4,HEFT,37500.0,4.100799560546875e-05
4,HEFT,37500.0,3.0994415283203125e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,3.981590270996094e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,4.100799560546875e-05
4,HEFT,37500.0,4.38690185546875e-05
4,HEFT,37500.0,4.220008850097656e-05
4,HEFT,37500.0,4.911422729492188e-05
4,HEFT,37500.0,4.506111145019531e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,2.8848648071289062e-05
4,HEFT,37500.0,3.194808959960937e-05
4,HEFT,37500.0,4.363059997558594e-05
4,HEFT,37500.0,4.220008850097656e-05
4,HEFT,37500.0,3.0994415283203125e-05
4,HEFT,37500.0,2.9802322387695312e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,4.458427429199219e-05
4,HEFT,37500.0,2.7894973754882812e-05
4,HEFT,37500.0,2.694129943847656e-05
4,HEFT,37500.0,2.694129943847656e-05
4,HEFT,37500.0,3.886222839355469e-05
4,HEFT,37500.0,3.886222839355469e-05
4,HEFT,37500.0,2.598762512207031e-05
