size,planner,makespan,reactive,expected,mpn_snt,rect_snt,time
4,HEFT,10564.42033453823,9509.889241604653,9717.15964013397,847.26069440426,-207.2703985293174,0.0001652240753173828
4,HEFT,10330.479539813565,10330.479539813565,9717.15964013397,613.3198996795945,613.3198996795945,0.00020575523376464844
4,HEFT,11329.830952786766,11329.830952786766,9717.15964013397,1612.6713126527955,1612.6713126527955,0.0001583099365234375
4,HEFT,11934.72539561052,11934.72539561052,9717.15964013397,2217.5657554765507,2217.5657554765507,0.00017690658569335938
4,HEFT,10092.519852793634,9652.844759034608,9717.15964013397,375.3602126596634,-64.31488109936254,0.000164031982421875
4,HEFT,9717.15964013397,8286.814781626126,9717.15964013397,0.0,-1430.344858507844,0.0001430511474609375
4,HEFT,11124.462759600901,11124.462759600901,9717.15964013397,1407.303119466931,1407.303119466931,0.00012683868408203125
4,HEFT,9769.891269470289,9769.891269470289,9717.15964013397,52.73162933631829,52.73162933631829,0.00013017654418945312
4,HEFT,10482.746072966976,9537.401249184235,9717.15964013397,765.5864328330043,-179.75839094973526,0.00012803077697753906
4,HEFT,11587.619357885922,11587.619357885922,9717.15964013397,1870.459717751952,1870.459717751952,0.00011610984802246094
4,HEFT,12485.869370333037,12485.869370333037,9717.15964013397,2768.709730199065,2768.709730199065,0.00011706352233886721
4,HEFT,9717.15964013397,9458.573558295013,9717.15964013397,0.0,-258.5860818389592,0.00013828277587890625
4,HEFT,11343.764177236882,11343.764177236882,9717.15964013397,1626.6045371029122,1626.6045371029122,0.0001220703125
4,HEFT,10380.383962459498,10380.383962459498,9717.15964013397,663.2243223255283,663.2243223255283,0.0001461505889892578
4,HEFT,12169.044974305813,12169.044974305813,9717.15964013397,2451.8853341718427,2451.8853341718427,0.00011801719665527344
4,HEFT,9717.15964013397,7194.988598086085,9717.15964013397,0.0,-2522.1710420478853,0.00011396408081054688
4,HEFT,11799.487717198836,11799.487717198836,9717.15964013397,2082.328077064867,2082.328077064867,0.00012087821960449221
4,HEFT,14271.9088188162,14271.9088188162,9717.15964013397,4554.749178682229,4554.749178682229,0.0001590251922607422
4,HEFT,10773.074182027329,10773.074182027329,9717.15964013397,1055.9145418933604,1055.9145418933604,0.00011920928955078125
4,HEFT,13769.100925432913,13769.100925432913,9717.15964013397,4051.9412852989412,4051.9412852989412,0.00011706352233886721
4,HEFT,14715.938998882357,14715.938998882357,9717.15964013397,4998.779358748387,4998.779358748387,0.00012493133544921875
4,HEFT,12138.463956298829,11659.902803567436,9717.15964013397,2421.304316164857,1942.7431634334644,0.00011706352233886721
4,HEFT,10515.102209123012,10515.102209123012,9717.15964013397,797.9425689890431,797.9425689890431,0.0001461505889892578
4,HEFT,9717.15964013397,7891.6267025151255,9717.15964013397,0.0,-1825.532937618844,0.00011992454528808594
4,HEFT,10854.967491679836,10854.967491679836,9717.15964013397,1137.8078515458656,1137.8078515458656,0.00012898445129394529
4,HEFT,10220.346181177738,10220.346181177738,9717.15964013397,503.1865410437677,503.1865410437677,0.00012683868408203125
4,HEFT,10383.14291036773,9330.427534182574,9717.15964013397,665.983270233759,-386.7321059513961,0.00013518333435058594
4,HEFT,10818.466012058469,10818.466012058469,9717.15964013397,1101.3063719244985,1101.3063719244985,0.00012111663818359375
4,HEFT,9717.15964013397,9258.959252495872,9717.15964013397,0.0,-458.2003876380986,0.00012803077697753906
