size,planner,makespan,time
4,RANDOM,150000.0,6.29425048828125e-05
4,RANDOM,150000.0,3.314018249511719e-05
4,RANDOM,225000.0,4.506111145019531e-05
4,RANDOM,225000.0,4.601478576660156e-05
4,RANDOM,150000.0,4.1961669921875e-05
4,RANDOM,150000.0,3.0040740966796875e-05
4,RANDOM,112500.0,4.38690185546875e-05
4,RANDOM,225000.0,4.625320434570313e-05
4,RANDOM,150000.0,0.00011610984802246094
4,RANDOM,150000.0,3.194808959960937e-05
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,150000.0,2.7894973754882812e-05
4,RANDOM,75000.0,2.9325485229492188e-05
4,RANDOM,75000.0,4.100799560546875e-05
4,RANDOM,225000.0,2.694129943847656e-05
4,RANDOM,75000.0,3.0040740966796875e-05
4,RANDOM,150000.0,3.910064697265625e-05
4,RANDOM,150000.0,4.00543212890625e-05
4,RANDOM,225000.0,3.0994415283203125e-05
4,RANDOM,75000.0,3.0040740966796875e-05
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,75000.0,2.9802322387695312e-05
4,RANDOM,150000.0,3.0994415283203125e-05
4,RANDOM,150000.0,4.100799560546875e-05
4,RANDOM,75000.0,3.981590270996094e-05
4,RANDOM,112500.0,3.0994415283203125e-05
4,RANDOM,150000.0,4.00543212890625e-05
4,RANDOM,150000.0,4.720687866210938e-05
4,RANDOM,150000.0,4.792213439941406e-05
4,RANDOM,75000.0,8.296966552734375e-05
4,RANDOM,150000.0,3.0994415283203125e-05
4,RANDOM,75000.0,4.029273986816406e-05
4,RANDOM,150000.0,2.9087066650390625e-05
4,RANDOM,75000.0,3.194808959960937e-05
4,RANDOM,75000.0,4.982948303222656e-05
4,RANDOM,75000.0,3.194808959960937e-05
4,RANDOM,75000.0,4.720687866210938e-05
4,RANDOM,150000.0,6.771087646484375e-05
4,RANDOM,150000.0,3.266334533691406e-05
4,RANDOM,75000.0,3.218650817871094e-05
4,RANDOM,100000.0,3.314018249511719e-05
4,RANDOM,75000.0,0.0008182525634765625
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,150000.0,3.075599670410156e-05
4,RANDOM,150000.0,3.0040740966796875e-05
4,RANDOM,150000.0,3.2901763916015625e-05
4,RANDOM,75000.0,4.410743713378906e-05
4,RANDOM,150000.0,6.198883056640625e-05
4,RANDOM,150000.0,4.911422729492188e-05
4,RANDOM,150000.0,0.0001480579376220703
4,RANDOM,75000.0,0.0001437664031982422
4,RANDOM,75000.0,3.695487976074219e-05
4,RANDOM,75000.0,4.673004150390625e-05
4,RANDOM,75000.0,4.100799560546875e-05
4,RANDOM,75000.0,3.075599670410156e-05
4,RANDOM,75000.0,4.100799560546875e-05
4,RANDOM,150000.0,4.982948303222656e-05
4,RANDOM,150000.0,3.886222839355469e-05
4,RANDOM,150000.0,3.981590270996094e-05
4,RANDOM,112500.0,4.100799560546875e-05
4,RANDOM,150000.0,2.8848648071289062e-05
4,RANDOM,150000.0,2.7894973754882812e-05
4,RANDOM,150000.0,2.598762512207031e-05
4,RANDOM,75000.0,2.7179718017578125e-05
4,RANDOM,75000.0,2.574920654296875e-05
4,RANDOM,150000.0,5.102157592773438e-05
4,RANDOM,75000.0,2.7894973754882812e-05
4,RANDOM,150000.0,2.694129943847656e-05
4,RANDOM,75000.0,2.598762512207031e-05
4,RANDOM,150000.0,4.57763671875e-05
4,RANDOM,225000.0,2.7894973754882812e-05
4,RANDOM,150000.0,4.100799560546875e-05
4,RANDOM,150000.0,2.7179718017578125e-05
4,RANDOM,150000.0,2.7894973754882812e-05
4,RANDOM,75000.0,2.8133392333984368e-05
4,RANDOM,150000.0,4.100799560546875e-05
4,RANDOM,75000.0,4.291534423828125e-05
4,RANDOM,150000.0,4.1961669921875e-05
4,RANDOM,150000.0,4.100799560546875e-05
4,RANDOM,150000.0,4.506111145019531e-05
4,RANDOM,75000.0,4.1961669921875e-05
4,RANDOM,75000.0,2.8848648071289062e-05
4,RANDOM,225000.0,2.694129943847656e-05
4,RANDOM,150000.0,4.410743713378906e-05
4,RANDOM,75000.0,5.030632019042969e-05
4,RANDOM,75000.0,2.7894973754882812e-05
4,RANDOM,150000.0,3.790855407714844e-05
4,RANDOM,112500.0,3.910064697265625e-05
4,RANDOM,75000.0,5.197525024414063e-05
4,RANDOM,75000.0,2.7894973754882812e-05
4,RANDOM,75000.0,3.504753112792969e-05
4,RANDOM,150000.0,2.694129943847656e-05
4,RANDOM,75000.0,3.504753112792969e-05
4,RANDOM,75000.0,2.7894973754882812e-05
4,RANDOM,75000.0,2.8848648071289062e-05
4,RANDOM,150000.0,2.8848648071289062e-05
4,RANDOM,150000.0,4.601478576660156e-05
4,RANDOM,75000.0,2.8133392333984368e-05
4,RANDOM,150000.0,2.7894973754882812e-05
4,RANDOM,75000.0,2.7894973754882812e-05
4,RANDOM,225000.0,4.38690185546875e-05
4,RANDOM,150000.0,3.981590270996094e-05
4,RANDOM,225000.0,4.291534423828125e-05
4,RANDOM,150000.0,2.9802322387695312e-05
4,RANDOM,75000.0,2.8848648071289062e-05
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,150000.0,4.506111145019531e-05
4,RANDOM,225000.0,3.0994415283203125e-05
4,RANDOM,75000.0,4.100799560546875e-05
4,RANDOM,150000.0,3.0279159545898438e-05
4,RANDOM,150000.0,3.0040740966796875e-05
4,RANDOM,75000.0,4.1961669921875e-05
4,RANDOM,75000.0,4.291534423828125e-05
4,RANDOM,150000.0,4.100799560546875e-05
4,RANDOM,75000.0,4.291534423828125e-05
4,RANDOM,75000.0,4.506111145019531e-05
4,RANDOM,150000.0,2.9087066650390625e-05
4,RANDOM,75000.0,5.793571472167969e-05
4,RANDOM,225000.0,2.9802322387695312e-05
4,RANDOM,75000.0,4.696846008300781e-05
4,RANDOM,75000.0,2.9325485229492188e-05
4,RANDOM,75000.0,6.604194641113281e-05
4,RANDOM,150000.0,2.7894973754882812e-05
4,RANDOM,75000.0,4.38690185546875e-05
4,RANDOM,150000.0,4.315376281738281e-05
4,RANDOM,150000.0,3.0040740966796875e-05
4,RANDOM,150000.0,3.0279159545898438e-05
4,RANDOM,225000.0,3.62396240234375e-05
4,RANDOM,75000.0,2.9802322387695312e-05
4,RANDOM,150000.0,3.981590270996094e-05
4,RANDOM,150000.0,4.911422729492188e-05
4,RANDOM,75000.0,3.314018249511719e-05
4,RANDOM,75000.0,5.078315734863281e-05
4,RANDOM,112500.0,4.792213439941406e-05
4,RANDOM,75000.0,3.314018249511719e-05
4,RANDOM,75000.0,4.816055297851562e-05
4,RANDOM,150000.0,4.696846008300781e-05
4,RANDOM,150000.0,5.102157592773438e-05
4,RANDOM,75000.0,6.29425048828125e-05
4,RANDOM,75000.0,3.0279159545898438e-05
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,112500.0,3.2901763916015625e-05
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,150000.0,3.2901763916015625e-05
4,RANDOM,75000.0,5.91278076171875e-05
4,RANDOM,150000.0,3.0994415283203125e-05
4,RANDOM,150000.0,4.673004150390625e-05
4,RANDOM,150000.0,4.482269287109375e-05
4,RANDOM,225000.0,3.194808959960937e-05
4,RANDOM,150000.0,5.412101745605469e-05
4,RANDOM,150000.0,3.194808959960937e-05
4,RANDOM,150000.0,3.194808959960937e-05
4,RANDOM,150000.0,3.0994415283203125e-05
4,RANDOM,75000.0,5.888938903808594e-05
4,RANDOM,75000.0,3.314018249511719e-05
4,RANDOM,75000.0,3.194808959960937e-05
4,RANDOM,150000.0,3.0040740966796875e-05
4,RANDOM,75000.0,4.601478576660156e-05
4,RANDOM,150000.0,4.57763671875e-05
4,RANDOM,75000.0,3.409385681152344e-05
4,RANDOM,75000.0,5.6743621826171875e-05
4,RANDOM,150000.0,0.00016999244689941406
4,RANDOM,150000.0,0.0001080036163330078
4,RANDOM,75000.0,4.887580871582031e-05
4,RANDOM,75000.0,5.388259887695313e-05
4,RANDOM,75000.0,4.38690185546875e-05
4,RANDOM,150000.0,4.410743713378906e-05
4,RANDOM,75000.0,8.702278137207031e-05
4,RANDOM,150000.0,4.935264587402344e-05
4,RANDOM,150000.0,5.197525024414063e-05
4,RANDOM,75000.0,5.006790161132813e-05
4,RANDOM,150000.0,4.601478576660156e-05
4,RANDOM,75000.0,5.030632019042969e-05
4,RANDOM,75000.0,8.511543273925781e-05
4,RANDOM,150000.0,5.078315734863281e-05
4,RANDOM,150000.0,3.504753112792969e-05
4,RANDOM,75000.0,5.125999450683594e-05
4,RANDOM,225000.0,4.792213439941406e-05
4,RANDOM,150000.0,5.316734313964844e-05
4,RANDOM,150000.0,0.0001277923583984375
4,RANDOM,75000.0,4.816055297851562e-05
4,RANDOM,75000.0,5.006790161132813e-05
4,RANDOM,75000.0,5.125999450683594e-05
4,RANDOM,75000.0,7.724761962890625e-05
4,RANDOM,150000.0,3.2901763916015625e-05
4,RANDOM,75000.0,5.197525024414063e-05
4,RANDOM,150000.0,4.887580871582031e-05
4,RANDOM,75000.0,4.506111145019531e-05
4,RANDOM,225000.0,4.696846008300781e-05
4,RANDOM,75000.0,4.410743713378906e-05
4,RANDOM,75000.0,4.57763671875e-05
4,RANDOM,150000.0,4.625320434570313e-05
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,75000.0,3.0994415283203125e-05
4,RANDOM,75000.0,3.4809112548828125e-05
4,RANDOM,75000.0,4.982948303222656e-05
4,RANDOM,150000.0,5.197525024414063e-05
4,RANDOM,150000.0,5.388259887695313e-05
4,RANDOM,150000.0,4.601478576660156e-05
4,RANDOM,150000.0,5.006790161132813e-05
4,RANDOM,150000.0,5.197525024414063e-05
4,RANDOM,75000.0,4.792213439941406e-05
4,RANDOM,75000.0,5.006790161132813e-05
4,RANDOM,150000.0,7.295608520507812e-05
4,RANDOM,150000.0,3.719329833984375e-05
4,RANDOM,150000.0,3.504753112792969e-05
4,RANDOM,300000.0,5.221366882324219e-05
4,RANDOM,150000.0,5.197525024414063e-05
4,RANDOM,112500.0,5.602836608886719e-05
4,RANDOM,75000.0,3.790855407714844e-05
4,RANDOM,75000.0,5.602836608886719e-05
4,RANDOM,150000.0,5.388259887695313e-05
