size,planner,makespan,time
4,RANDOM,151690.69118255744,5.292892456054688e-05
4,RANDOM,160450.39679035198,4.506111145019531e-05
4,RANDOM,144313.0948581242,3.600120544433594e-05
4,RANDOM,159887.12742660486,5.793571472167969e-05
4,RANDOM,76818.03491483296,5.7220458984375e-05
4,RANDOM,159887.12742660486,5.483627319335938e-05
4,RANDOM,159887.12742660486,3.600120544433594e-05
4,RANDOM,153072.80046591882,5.483627319335938e-05
4,RANDOM,159887.12742660486,4.816055297851562e-05
4,RANDOM,159887.12742660486,5.316734313964844e-05
4,RANDOM,160450.39679035198,3.886222839355469e-05
4,RANDOM,83632.36187551905,5.7697296142578125e-05
4,RANDOM,159887.12742660486,5.7697296142578125e-05
4,RANDOM,151690.69118255744,5.698204040527344e-05
4,RANDOM,118352.58117071893,5.7697296142578125e-05
4,RANDOM,144313.0948581242,3.600120544433594e-05
4,RANDOM,236705.16234143786,3.576278686523437e-05
4,RANDOM,144313.0948581242,5.412101745605469e-05
4,RANDOM,159887.12742660486,8.487701416015625e-05
4,RANDOM,83632.36187551905,5.412101745605469e-05
4,RANDOM,83632.36187551905,5.102157592773438e-05
4,RANDOM,151690.69118255744,3.695487976074219e-05
4,RANDOM,153072.80046591882,7.605552673339844e-05
4,RANDOM,151690.69118255744,5.197525024414063e-05
4,RANDOM,79943.56371330243,3.4809112548828125e-05
4,RANDOM,160450.39679035198,3.695487976074219e-05
4,RANDOM,144876.36422187134,3.790855407714844e-05
4,RANDOM,144876.36422187134,5.817413330078125e-05
4,RANDOM,113972.72836682164,6.198883056640625e-05
4,RANDOM,83632.36187551905,5.698204040527344e-05
4,RANDOM,83632.36187551905,3.3855438232421875e-05
4,RANDOM,83632.36187551905,3.790855407714844e-05
4,RANDOM,153072.80046591882,9.608268737792967e-05
4,RANDOM,153072.80046591882,6.699562072753906e-05
4,RANDOM,160450.39679035198,5.793571472167969e-05
4,RANDOM,144313.0948581242,5.91278076171875e-05
4,RANDOM,159887.12742660486,4.816055297851562e-05
4,RANDOM,227945.45673364325,5.626678466796875e-05
4,RANDOM,228508.7260973904,3.695487976074219e-05
4,RANDOM,83632.36187551905,3.719329833984375e-05
4,RANDOM,83632.36187551905,3.62396240234375e-05
4,RANDOM,159887.12742660486,5.292892456054688e-05
4,RANDOM,83632.36187551905,5.388259887695313e-05
4,RANDOM,228508.7260973904,3.695487976074219e-05
4,RANDOM,144876.36422187134,3.600120544433594e-05
4,RANDOM,236705.16234143786,5.793571472167969e-05
4,RANDOM,236705.16234143786,5.6743621826171875e-05
4,RANDOM,144876.36422187134,5.602836608886719e-05
4,RANDOM,80225.19839517599,3.600120544433594e-05
4,RANDOM,153072.80046591882,5.6743621826171875e-05
4,RANDOM,153072.80046591882,3.504753112792969e-05
4,RANDOM,228508.7260973904,5.698204040527344e-05
4,RANDOM,144313.0948581242,6.985664367675781e-05
4,RANDOM,151690.69118255744,5.698204040527344e-05
4,RANDOM,160450.39679035198,5.7220458984375e-05
4,RANDOM,160450.39679035198,6.103515625e-05
4,RANDOM,114254.3630486952,3.790855407714844e-05
4,RANDOM,160450.39679035198,5.7220458984375e-05
4,RANDOM,160450.39679035198,6.67572021484375e-05
4,RANDOM,144313.0948581242,4.076957702636719e-05
4,RANDOM,83632.36187551905,3.886222839355469e-05
4,RANDOM,160450.39679035198,6.604194641113281e-05
4,RANDOM,159887.12742660486,3.600120544433594e-05
4,RANDOM,228508.7260973904,3.409385681152344e-05
4,RANDOM,83632.36187551905,3.62396240234375e-05
4,RANDOM,83632.36187551905,0.00011205673217773438
4,RANDOM,144876.36422187134,3.3855438232421875e-05
4,RANDOM,236705.16234143786,6.985664367675781e-05
4,RANDOM,151690.69118255744,4.816055297851562e-05
4,RANDOM,160450.39679035198,5.197525024414063e-05
4,RANDOM,160450.39679035198,7.915496826171875e-05
4,RANDOM,144876.36422187134,0.00012683868408203125
4,RANDOM,151690.69118255744,6.079673767089844e-05
4,RANDOM,151690.69118255744,5.507469177246094e-05
4,RANDOM,110565.56488647859,3.719329833984375e-05
4,RANDOM,144313.0948581242,5.817413330078125e-05
4,RANDOM,144876.36422187134,5.793571472167969e-05
4,RANDOM,144876.36422187134,3.62396240234375e-05
4,RANDOM,83632.36187551905,3.790855407714844e-05
4,RANDOM,159887.12742660486,6.198883056640625e-05
4,RANDOM,144313.0948581242,4.00543212890625e-05
4,RANDOM,144876.36422187134,3.790855407714844e-05
4,RANDOM,160450.39679035198,3.814697265625e-05
4,RANDOM,160450.39679035198,3.814697265625e-05
4,RANDOM,159887.12742660486,5.507469177246094e-05
4,RANDOM,144876.36422187134,4.982948303222656e-05
4,RANDOM,159887.12742660486,4.911422729492188e-05
4,RANDOM,153072.80046591882,3.3855438232421875e-05
4,RANDOM,153072.80046591882,7.176399230957031e-05
4,RANDOM,76818.03491483296,4.410743713378906e-05
4,RANDOM,83632.36187551905,3.314018249511719e-05
4,RANDOM,80225.19839517599,5.102157592773438e-05
4,RANDOM,160450.39679035198,3.62396240234375e-05
4,RANDOM,83632.36187551905,5.602836608886719e-05
4,RANDOM,144876.36422187134,5.793571472167969e-05
4,RANDOM,153072.80046591882,5.817413330078125e-05
4,RANDOM,221131.12977295718,5.507469177246094e-05
4,RANDOM,83632.36187551905,5.412101745605469e-05
4,RANDOM,151690.69118255744,3.671646118164063e-05
4,RANDOM,153072.80046591882,5.292892456054688e-05
4,RANDOM,159887.12742660486,5.793571472167969e-05
4,RANDOM,160450.39679035198,5.793571472167969e-05
4,RANDOM,144313.0948581242,5.507469177246094e-05
4,RANDOM,159887.12742660486,7.700920104980469e-05
4,RANDOM,83632.36187551905,7.891654968261719e-05
4,RANDOM,144876.36422187134,5.888938903808594e-05
4,RANDOM,83632.36187551905,5.197525024414063e-05
4,RANDOM,113972.72836682164,5.602836608886719e-05
4,RANDOM,144876.36422187134,4.100799560546875e-05
4,RANDOM,160450.39679035198,6.008148193359375e-05
4,RANDOM,144876.36422187134,5.698204040527344e-05
4,RANDOM,153072.80046591882,5.5789947509765625e-05
4,RANDOM,304763.4916484762,7.176399230957031e-05
4,RANDOM,83632.36187551905,6.29425048828125e-05
4,RANDOM,159887.12742660486,6.079673767089844e-05
4,RANDOM,153072.80046591882,6.079673767089844e-05
4,RANDOM,79943.56371330243,5.91278076171875e-05
4,RANDOM,159887.12742660486,5.698204040527344e-05
4,RANDOM,236705.16234143786,5.793571472167969e-05
4,RANDOM,160450.39679035198,0.0002338886260986328
4,RANDOM,228508.7260973904,3.695487976074219e-05
4,RANDOM,159887.12742660486,5.888938903808594e-05
4,RANDOM,159887.12742660486,5.602836608886719e-05
4,RANDOM,159887.12742660486,3.790855407714844e-05
4,RANDOM,159887.12742660486,3.886222839355469e-05
4,RANDOM,144313.0948581242,5.507469177246094e-05
4,RANDOM,83632.36187551905,5.292892456054688e-05
4,RANDOM,153072.80046591882,5.602836608886719e-05
4,RANDOM,153072.80046591882,5.698204040527344e-05
4,RANDOM,144876.36422187134,5.507469177246094e-05
4,RANDOM,83632.36187551905,5.602836608886719e-05
4,RANDOM,80225.19839517599,5.698204040527344e-05
4,RANDOM,160450.39679035198,3.62396240234375e-05
4,RANDOM,113972.72836682164,6.985664367675781e-05
4,RANDOM,151690.69118255744,5.817413330078125e-05
4,RANDOM,83632.36187551905,3.600120544433594e-05
4,RANDOM,144876.36422187134,0.0003919601440429688
4,RANDOM,151690.69118255744,5.7220458984375e-05
4,RANDOM,236705.16234143786,5.698204040527344e-05
4,RANDOM,221131.12977295718,5.698204040527344e-05
4,RANDOM,144313.0948581242,5.602836608886719e-05
